Website±Category±Browser±Time±Modified±Num Iframes±Num New Iframes±Num Removed Iframes±New Iframes±Removed Iframes±Iframes
primevideo ±Entertainment±Chrome±2024-03-30 05:40:13±None±0±None±None±None±None±[]
primevideo ±Entertainment±Chrome±2024-03-30 05:41:08±None±[]±None±None±None±None±[]
primevideo ±Entertainment±Chrome±2024-03-30 05:42:01±None±[]±None±None±None±None±[]
primevideo ±Entertainment±Chrome±2024-03-31 05:50:51±None±[]±None±None±None±None±[]
primevideo ±Entertainment±Chrome±2024-03-31 05:52:03±None±[]±None±None±None±None±[]
primevideo ±Entertainment±Chrome±2024-03-31 05:53:10±None±[]±None±None±None±None±[]
