Website±Category±Browser±Time±Modified±Num Iframes±Num New Iframes±Num Removed Iframes±New Iframes±Removed Iframes±Iframes
bbc ±News±Chrome±2024-03-30 05:24:56±None±6±None±None±None±None±"['<iframe name=""__tcfapiLocator"" style=""display: none;""></iframe>', '<iframe name=""__uspapiLocator"" style=""display: none;""></iframe>', '<iframe name=""__gppLocator"" style=""display: none;""></iframe>', '<iframe src=""https://a4621041136.cdn.optimizely.com/client_storage/a4621041136.html"" hidden="""" tabindex=""-1"" title=""Optimizely Internal Frame"" height=""0"" width=""0"" style=""display: none;""></iframe>', '<iframe src=""https://6c5c4f40e273c87446812ec8f77e86e8.safeframe.googlesyndication.com/safeframe/1-0-40/html/container.html"" style=""visibility: hidden; display: none;""></iframe>', '<iframe src=""https://www.google.com/recaptcha/api2/aframe"" width=""0"" height=""0"" style=""display: none;""></iframe>']"
bbc ±News±Chrome±2024-03-30 05:25:54±Yes±6±1±1±"['<iframe src=""https://473f3428d5c795cb3ab0d836c01c7a09.safeframe.googlesyndication.com/safeframe/1-0-40/html/container.html"" style=""visibility: hidden; display: none;""></iframe>']"±"['<iframe src=""https://6c5c4f40e273c87446812ec8f77e86e8.safeframe.googlesyndication.com/safeframe/1-0-40/html/container.html"" style=""visibility: hidden; display: none;""></iframe>']"±"['<iframe name=""__tcfapiLocator"" style=""display: none;""></iframe>', '<iframe name=""__uspapiLocator"" style=""display: none;""></iframe>', '<iframe name=""__gppLocator"" style=""display: none;""></iframe>', '<iframe src=""https://a4621041136.cdn.optimizely.com/client_storage/a4621041136.html"" hidden="""" tabindex=""-1"" title=""Optimizely Internal Frame"" height=""0"" width=""0"" style=""display: none;""></iframe>', '<iframe src=""https://473f3428d5c795cb3ab0d836c01c7a09.safeframe.googlesyndication.com/safeframe/1-0-40/html/container.html"" style=""visibility: hidden; display: none;""></iframe>', '<iframe src=""https://www.google.com/recaptcha/api2/aframe"" width=""0"" height=""0"" style=""display: none;""></iframe>']"
bbc ±News±Chrome±2024-03-30 05:27:30±Yes±6±1±1±"['<iframe src=""https://efef34624c9ebc92346e62c71bd87933.safeframe.googlesyndication.com/safeframe/1-0-40/html/container.html"" style=""visibility: hidden; display: none;""></iframe>']"±"['<iframe src=""https://473f3428d5c795cb3ab0d836c01c7a09.safeframe.googlesyndication.com/safeframe/1-0-40/html/container.html"" style=""visibility: hidden; display: none;""></iframe>']"±"['<iframe name=""__tcfapiLocator"" style=""display: none;""></iframe>', '<iframe name=""__uspapiLocator"" style=""display: none;""></iframe>', '<iframe name=""__gppLocator"" style=""display: none;""></iframe>', '<iframe src=""https://a4621041136.cdn.optimizely.com/client_storage/a4621041136.html"" hidden="""" tabindex=""-1"" title=""Optimizely Internal Frame"" height=""0"" width=""0"" style=""display: none;""></iframe>', '<iframe src=""https://efef34624c9ebc92346e62c71bd87933.safeframe.googlesyndication.com/safeframe/1-0-40/html/container.html"" style=""visibility: hidden; display: none;""></iframe>', '<iframe src=""https://www.google.com/recaptcha/api2/aframe"" width=""0"" height=""0"" style=""display: none;""></iframe>']"
bbc ±News±Chrome±2024-03-31 05:38:45±Yes±6±1±1±"['<iframe src=""https://2f95c1bf34842961759e363902152870.safeframe.googlesyndication.com/safeframe/1-0-40/html/container.html"" style=""visibility: hidden; display: none;""></iframe>']"±"['<iframe src=""https://efef34624c9ebc92346e62c71bd87933.safeframe.googlesyndication.com/safeframe/1-0-40/html/container.html"" style=""visibility: hidden; display: none;""></iframe>']"±"['<iframe name=""__tcfapiLocator"" style=""display: none;""></iframe>', '<iframe name=""__uspapiLocator"" style=""display: none;""></iframe>', '<iframe name=""__gppLocator"" style=""display: none;""></iframe>', '<iframe src=""https://a4621041136.cdn.optimizely.com/client_storage/a4621041136.html"" hidden="""" tabindex=""-1"" title=""Optimizely Internal Frame"" height=""0"" width=""0"" style=""display: none;""></iframe>', '<iframe src=""https://2f95c1bf34842961759e363902152870.safeframe.googlesyndication.com/safeframe/1-0-40/html/container.html"" style=""visibility: hidden; display: none;""></iframe>', '<iframe src=""https://www.google.com/recaptcha/api2/aframe"" width=""0"" height=""0"" style=""display: none;""></iframe>']"
bbc ±News±Chrome±2024-03-31 05:39:33±Yes±6±1±1±"['<iframe src=""https://1aba1a262ae3cb24c84a2de9cb33a79a.safeframe.googlesyndication.com/safeframe/1-0-40/html/container.html"" style=""visibility: hidden; display: none;""></iframe>']"±"['<iframe src=""https://2f95c1bf34842961759e363902152870.safeframe.googlesyndication.com/safeframe/1-0-40/html/container.html"" style=""visibility: hidden; display: none;""></iframe>']"±"['<iframe name=""__tcfapiLocator"" style=""display: none;""></iframe>', '<iframe name=""__uspapiLocator"" style=""display: none;""></iframe>', '<iframe name=""__gppLocator"" style=""display: none;""></iframe>', '<iframe src=""https://a4621041136.cdn.optimizely.com/client_storage/a4621041136.html"" hidden="""" tabindex=""-1"" title=""Optimizely Internal Frame"" height=""0"" width=""0"" style=""display: none;""></iframe>', '<iframe src=""https://1aba1a262ae3cb24c84a2de9cb33a79a.safeframe.googlesyndication.com/safeframe/1-0-40/html/container.html"" style=""visibility: hidden; display: none;""></iframe>', '<iframe src=""https://www.google.com/recaptcha/api2/aframe"" width=""0"" height=""0"" style=""display: none;""></iframe>']"
bbc ±News±Chrome±2024-03-31 05:40:46±Yes±7±2±1±"['<iframe id=""google_ads_iframe_/4817/bbccom/home/home/index/top_0"" name=""google_ads_iframe_/4817/bbccom/home/home/index/top_0"" title=""3rd party ad content"" width=""970"" height=""250"" scrolling=""no"" marginwidth=""0"" marginheight=""0"" frameborder=""0"" aria-label=""Advertisement"" tabindex=""-1"" data-load-complete=""true"" data-google-container-id=""2"" style=""border: 0px; vertical-align: bottom;"" data-integralas-id-fa966429-d794-a4f3-6e9a-052d847965bf=""""></iframe>', '<iframe src=""https://53dd5696e72c1c287a44ba0ac924925d.safeframe.googlesyndication.com/safeframe/1-0-40/html/container.html"" style=""visibility: hidden; display: none;""></iframe>']"±"['<iframe src=""https://1aba1a262ae3cb24c84a2de9cb33a79a.safeframe.googlesyndication.com/safeframe/1-0-40/html/container.html"" style=""visibility: hidden; display: none;""></iframe>']"±"['<iframe id=""google_ads_iframe_/4817/bbccom/home/home/index/top_0"" name=""google_ads_iframe_/4817/bbccom/home/home/index/top_0"" title=""3rd party ad content"" width=""970"" height=""250"" scrolling=""no"" marginwidth=""0"" marginheight=""0"" frameborder=""0"" aria-label=""Advertisement"" tabindex=""-1"" data-load-complete=""true"" data-google-container-id=""2"" style=""border: 0px; vertical-align: bottom;"" data-integralas-id-fa966429-d794-a4f3-6e9a-052d847965bf=""""></iframe>', '<iframe name=""__tcfapiLocator"" style=""display: none;""></iframe>', '<iframe name=""__uspapiLocator"" style=""display: none;""></iframe>', '<iframe name=""__gppLocator"" style=""display: none;""></iframe>', '<iframe src=""https://a4621041136.cdn.optimizely.com/client_storage/a4621041136.html"" hidden="""" tabindex=""-1"" title=""Optimizely Internal Frame"" height=""0"" width=""0"" style=""display: none;""></iframe>', '<iframe src=""https://53dd5696e72c1c287a44ba0ac924925d.safeframe.googlesyndication.com/safeframe/1-0-40/html/container.html"" style=""visibility: hidden; display: none;""></iframe>', '<iframe src=""https://www.google.com/recaptcha/api2/aframe"" width=""0"" height=""0"" style=""display: none;""></iframe>']"
