Website±Category±Browser±Time±Modified±Num Iframes±Num New Iframes±Num Removed Iframes±New Iframes±Removed Iframes±Iframes
starhealth ±Health±Chrome±2024-03-30 05:34:43±None±2±None±None±None±None±"['<iframe src=""https://www.googletagmanager.com/ns.html?id=GTM-WD5CZK6"" height=""0"" width=""0"" style=""display:none;visibility:hidden""></iframe>', '<iframe id=""_hjSafeContext_41908282"" title=""_hjSafeContext"" tabindex=""-1"" aria-hidden=""true"" src=""about:blank"" style=""display: none !important; width: 1px !important; height: 1px !important; opacity: 0 !important; pointer-events: none !important;""></iframe>']"
starhealth ±Health±Chrome±2024-03-30 05:35:46±Yes±2±1±1±"['<iframe id=""_hjSafeContext_86016520"" title=""_hjSafeContext"" tabindex=""-1"" aria-hidden=""true"" src=""about:blank"" style=""display: none !important; width: 1px !important; height: 1px !important; opacity: 0 !important; pointer-events: none !important;""></iframe>']"±"['<iframe id=""_hjSafeContext_41908282"" title=""_hjSafeContext"" tabindex=""-1"" aria-hidden=""true"" src=""about:blank"" style=""display: none !important; width: 1px !important; height: 1px !important; opacity: 0 !important; pointer-events: none !important;""></iframe>']"±"['<iframe src=""https://www.googletagmanager.com/ns.html?id=GTM-WD5CZK6"" height=""0"" width=""0"" style=""display:none;visibility:hidden""></iframe>', '<iframe id=""_hjSafeContext_86016520"" title=""_hjSafeContext"" tabindex=""-1"" aria-hidden=""true"" src=""about:blank"" style=""display: none !important; width: 1px !important; height: 1px !important; opacity: 0 !important; pointer-events: none !important;""></iframe>']"
starhealth ±Health±Chrome±2024-03-30 05:36:35±Yes±2±1±1±"['<iframe id=""_hjSafeContext_71439692"" title=""_hjSafeContext"" tabindex=""-1"" aria-hidden=""true"" src=""about:blank"" style=""display: none !important; width: 1px !important; height: 1px !important; opacity: 0 !important; pointer-events: none !important;""></iframe>']"±"['<iframe id=""_hjSafeContext_86016520"" title=""_hjSafeContext"" tabindex=""-1"" aria-hidden=""true"" src=""about:blank"" style=""display: none !important; width: 1px !important; height: 1px !important; opacity: 0 !important; pointer-events: none !important;""></iframe>']"±"['<iframe src=""https://www.googletagmanager.com/ns.html?id=GTM-WD5CZK6"" height=""0"" width=""0"" style=""display:none;visibility:hidden""></iframe>', '<iframe id=""_hjSafeContext_71439692"" title=""_hjSafeContext"" tabindex=""-1"" aria-hidden=""true"" src=""about:blank"" style=""display: none !important; width: 1px !important; height: 1px !important; opacity: 0 !important; pointer-events: none !important;""></iframe>']"
starhealth ±Health±Chrome±2024-03-31 05:45:13±Yes±2±1±1±"['<iframe id=""_hjSafeContext_93399057"" title=""_hjSafeContext"" tabindex=""-1"" aria-hidden=""true"" src=""about:blank"" style=""display: none !important; width: 1px !important; height: 1px !important; opacity: 0 !important; pointer-events: none !important;""></iframe>']"±"['<iframe id=""_hjSafeContext_71439692"" title=""_hjSafeContext"" tabindex=""-1"" aria-hidden=""true"" src=""about:blank"" style=""display: none !important; width: 1px !important; height: 1px !important; opacity: 0 !important; pointer-events: none !important;""></iframe>']"±"['<iframe src=""https://www.googletagmanager.com/ns.html?id=GTM-WD5CZK6"" height=""0"" width=""0"" style=""display:none;visibility:hidden""></iframe>', '<iframe id=""_hjSafeContext_93399057"" title=""_hjSafeContext"" tabindex=""-1"" aria-hidden=""true"" src=""about:blank"" style=""display: none !important; width: 1px !important; height: 1px !important; opacity: 0 !important; pointer-events: none !important;""></iframe>']"
starhealth ±Health±Chrome±2024-03-31 05:46:19±Yes±2±1±1±"['<iframe id=""_hjSafeContext_20009245"" title=""_hjSafeContext"" tabindex=""-1"" aria-hidden=""true"" src=""about:blank"" style=""display: none !important; width: 1px !important; height: 1px !important; opacity: 0 !important; pointer-events: none !important;""></iframe>']"±"['<iframe id=""_hjSafeContext_93399057"" title=""_hjSafeContext"" tabindex=""-1"" aria-hidden=""true"" src=""about:blank"" style=""display: none !important; width: 1px !important; height: 1px !important; opacity: 0 !important; pointer-events: none !important;""></iframe>']"±"['<iframe src=""https://www.googletagmanager.com/ns.html?id=GTM-WD5CZK6"" height=""0"" width=""0"" style=""display:none;visibility:hidden""></iframe>', '<iframe id=""_hjSafeContext_20009245"" title=""_hjSafeContext"" tabindex=""-1"" aria-hidden=""true"" src=""about:blank"" style=""display: none !important; width: 1px !important; height: 1px !important; opacity: 0 !important; pointer-events: none !important;""></iframe>']"
starhealth ±Health±Chrome±2024-03-31 05:47:16±Yes±2±1±1±"['<iframe id=""_hjSafeContext_31286446"" title=""_hjSafeContext"" tabindex=""-1"" aria-hidden=""true"" src=""about:blank"" style=""display: none !important; width: 1px !important; height: 1px !important; opacity: 0 !important; pointer-events: none !important;""></iframe>']"±"['<iframe id=""_hjSafeContext_20009245"" title=""_hjSafeContext"" tabindex=""-1"" aria-hidden=""true"" src=""about:blank"" style=""display: none !important; width: 1px !important; height: 1px !important; opacity: 0 !important; pointer-events: none !important;""></iframe>']"±"['<iframe src=""https://www.googletagmanager.com/ns.html?id=GTM-WD5CZK6"" height=""0"" width=""0"" style=""display:none;visibility:hidden""></iframe>', '<iframe id=""_hjSafeContext_31286446"" title=""_hjSafeContext"" tabindex=""-1"" aria-hidden=""true"" src=""about:blank"" style=""display: none !important; width: 1px !important; height: 1px !important; opacity: 0 !important; pointer-events: none !important;""></iframe>']"
