Website±Category±Browser±Time±Modified±Num Iframes±Num New Iframes±Num Removed Iframes±New Iframes±Removed Iframes±Iframes
bloomberg ±Economy/Finance±Chrome±2024-03-30 05:22:04±None±12±None±None±None±None±"['<iframe src=""https://z.moatads.com/hd09824092/iframe.html#header=1"" width=""0"" height=""0"" name=""bloombergprebidheader853620778109_MOAT_IFRAME"" style=""display: none; width: 0px; height: 0px;""></iframe>', '<iframe height=""0"" width=""0"" style=""display:none;visibility:hidden"" src=""https://www.googletagmanager.com/ns.html?id=GTM-MNTH5N""></iframe>', '<iframe id=""google_ads_iframe_/5262/bloomberg/home/asia/phoenix/index_0"" name=""google_ads_iframe_/5262/bloomberg/home/asia/phoenix/index_0"" title=""3rd party ad content"" width=""970"" height=""250"" scrolling=""no"" marginwidth=""0"" marginheight=""0"" frameborder=""0"" aria-label=""Advertisement"" tabindex=""0"" style=""border: 0px; vertical-align: bottom;"" data-load-complete=""true"" data-google-container-id=""1""></iframe>', '<iframe name=""__uspapiLocator"" style=""display: none;""></iframe>', '<iframe name=""__gppLocator"" style=""display: none;""></iframe>', '<iframe name=""__tcfapiLocator"" style=""display: none;""></iframe>', '<iframe height=""0"" width=""0"" style=""display: none; visibility: hidden;"" src=""https://10986066.fls.doubleclick.net/activityi;src=10986066;type=allpages;cat=blom-0;ord=1541334960131;gdpr=0;gdpr_consent=tcempty;npa=0;auiddc=403314827.1711758062;u1=lineup-homepage;u2=sectionfront-phoenix-asia;u3=undefined;u4=undefined;u5=undefined;u6=undefined;u7=undefined;u8=undefined;u9=undefined;u10=undefined;u11=undefined;uaa=arm;uab=64;uafvl=Google%2520Chrome%3B123.0.6312.87%7CNot%253AA-Brand%3B8.0.0.0%7CChromium%3B123.0.6312.87;uamb=0;uam=;uap=macOS;uapv=13.6.0;uaw=0;pscdl=noapi;gtm=45fe43r0v9138466437z872479467za201;gcs=G1--;gcd=13l3l3l3l5;dma=0;tcfd=1064c;epver=2;em=tv.1;~oref=https%3A%2F%2Fwww.bloomberg.com%2Fasia?""></iframe>', '<iframe src=""https://462184fda8a1515aa4357881424fd4e7.safeframe.googlesyndication.com/safeframe/1-0-40/html/container.html"" style=""visibility: hidden; display: none;""></iframe>', '<iframe name=""google_ads_top_frame"" id=""google_ads_top_frame"" style=""display: none; position: fixed; left: -999px; top: -999px; width: 0px; height: 0px;""></iframe>', '<iframe id=""px-captcha-modal"" style=""display: block; position: fixed; top: 0; left: 0; width: 100%; height: 100%; border: none; z-index: 2147483647;""></iframe>', '<iframe id=""lt_3p_12098"" src=""https://tags.crwdcntrl.net/lt/shared/2/lt.iframe.html?c=12098"" title=""empty"" tabindex=""-1"" role=""presentation"" aria-hidden=""true"" style=""border: 0px; width: 0px; height: 0px; display: block;""></iframe>', '<iframe src=""https://www.google.com/recaptcha/api2/aframe"" width=""0"" height=""0"" style=""display: none;""></iframe>']"
bloomberg ±Economy/Finance±Chrome±2024-03-30 05:22:49±Yes±12±3±3±"['<iframe id=""google_ads_iframe_/5262/bloomberg/home/asia/phoenix/index_0"" name=""google_ads_iframe_/5262/bloomberg/home/asia/phoenix/index_0"" title=""3rd party ad content"" width=""5"" height=""16"" scrolling=""no"" marginwidth=""0"" marginheight=""0"" frameborder=""0"" aria-label=""Advertisement"" tabindex=""0"" style=""border: 0px; vertical-align: bottom; width: 100%; height: 100%; max-width: 2000px; max-height: 400px; min-height: 305px;"" data-load-complete=""true"" data-google-container-id=""1""></iframe>', '<iframe height=""0"" width=""0"" style=""display: none; visibility: hidden;"" src=""https://10986066.fls.doubleclick.net/activityi;src=10986066;type=allpages;cat=blom-0;ord=1743836554822;gdpr=0;gdpr_consent=tcempty;npa=0;auiddc=305865395.1711758131;u1=lineup-homepage;u2=sectionfront-phoenix-asia;u3=undefined;u4=undefined;u5=undefined;u6=undefined;u7=undefined;u8=undefined;u9=undefined;u10=undefined;u11=undefined;uaa=arm;uab=64;uafvl=Google%2520Chrome%3B123.0.6312.87%7CNot%253AA-Brand%3B8.0.0.0%7CChromium%3B123.0.6312.87;uamb=0;uam=;uap=macOS;uapv=13.6.0;uaw=0;pscdl=noapi;gtm=45fe43r0v9138466437z872479467za201;gcs=G1--;gcd=13l3l3l3l5;dma=0;tcfd=1064c;epver=2;em=tv.1;~oref=https%3A%2F%2Fwww.bloomberg.com%2Fasia?""></iframe>', '<iframe src=""https://ab94bc4a64ee14444deb9b40f3947870.safeframe.googlesyndication.com/safeframe/1-0-40/html/container.html"" style=""visibility: hidden; display: none;""></iframe>']"±"['<iframe id=""google_ads_iframe_/5262/bloomberg/home/asia/phoenix/index_0"" name=""google_ads_iframe_/5262/bloomberg/home/asia/phoenix/index_0"" title=""3rd party ad content"" width=""970"" height=""250"" scrolling=""no"" marginwidth=""0"" marginheight=""0"" frameborder=""0"" aria-label=""Advertisement"" tabindex=""0"" style=""border: 0px; vertical-align: bottom;"" data-load-complete=""true"" data-google-container-id=""1""></iframe>', '<iframe height=""0"" width=""0"" style=""display: none; visibility: hidden;"" src=""https://10986066.fls.doubleclick.net/activityi;src=10986066;type=allpages;cat=blom-0;ord=1541334960131;gdpr=0;gdpr_consent=tcempty;npa=0;auiddc=403314827.1711758062;u1=lineup-homepage;u2=sectionfront-phoenix-asia;u3=undefined;u4=undefined;u5=undefined;u6=undefined;u7=undefined;u8=undefined;u9=undefined;u10=undefined;u11=undefined;uaa=arm;uab=64;uafvl=Google%2520Chrome%3B123.0.6312.87%7CNot%253AA-Brand%3B8.0.0.0%7CChromium%3B123.0.6312.87;uamb=0;uam=;uap=macOS;uapv=13.6.0;uaw=0;pscdl=noapi;gtm=45fe43r0v9138466437z872479467za201;gcs=G1--;gcd=13l3l3l3l5;dma=0;tcfd=1064c;epver=2;em=tv.1;~oref=https%3A%2F%2Fwww.bloomberg.com%2Fasia?""></iframe>', '<iframe src=""https://462184fda8a1515aa4357881424fd4e7.safeframe.googlesyndication.com/safeframe/1-0-40/html/container.html"" style=""visibility: hidden; display: none;""></iframe>']"±"['<iframe src=""https://z.moatads.com/hd09824092/iframe.html#header=1"" width=""0"" height=""0"" name=""bloombergprebidheader853620778109_MOAT_IFRAME"" style=""display: none; width: 0px; height: 0px;""></iframe>', '<iframe height=""0"" width=""0"" style=""display:none;visibility:hidden"" src=""https://www.googletagmanager.com/ns.html?id=GTM-MNTH5N""></iframe>', '<iframe id=""google_ads_iframe_/5262/bloomberg/home/asia/phoenix/index_0"" name=""google_ads_iframe_/5262/bloomberg/home/asia/phoenix/index_0"" title=""3rd party ad content"" width=""5"" height=""16"" scrolling=""no"" marginwidth=""0"" marginheight=""0"" frameborder=""0"" aria-label=""Advertisement"" tabindex=""0"" style=""border: 0px; vertical-align: bottom; width: 100%; height: 100%; max-width: 2000px; max-height: 400px; min-height: 305px;"" data-load-complete=""true"" data-google-container-id=""1""></iframe>', '<iframe name=""__uspapiLocator"" style=""display: none;""></iframe>', '<iframe name=""__gppLocator"" style=""display: none;""></iframe>', '<iframe name=""__tcfapiLocator"" style=""display: none;""></iframe>', '<iframe height=""0"" width=""0"" style=""display: none; visibility: hidden;"" src=""https://10986066.fls.doubleclick.net/activityi;src=10986066;type=allpages;cat=blom-0;ord=1743836554822;gdpr=0;gdpr_consent=tcempty;npa=0;auiddc=305865395.1711758131;u1=lineup-homepage;u2=sectionfront-phoenix-asia;u3=undefined;u4=undefined;u5=undefined;u6=undefined;u7=undefined;u8=undefined;u9=undefined;u10=undefined;u11=undefined;uaa=arm;uab=64;uafvl=Google%2520Chrome%3B123.0.6312.87%7CNot%253AA-Brand%3B8.0.0.0%7CChromium%3B123.0.6312.87;uamb=0;uam=;uap=macOS;uapv=13.6.0;uaw=0;pscdl=noapi;gtm=45fe43r0v9138466437z872479467za201;gcs=G1--;gcd=13l3l3l3l5;dma=0;tcfd=1064c;epver=2;em=tv.1;~oref=https%3A%2F%2Fwww.bloomberg.com%2Fasia?""></iframe>', '<iframe src=""https://ab94bc4a64ee14444deb9b40f3947870.safeframe.googlesyndication.com/safeframe/1-0-40/html/container.html"" style=""visibility: hidden; display: none;""></iframe>', '<iframe name=""google_ads_top_frame"" id=""google_ads_top_frame"" style=""display: none; position: fixed; left: -999px; top: -999px; width: 0px; height: 0px;""></iframe>', '<iframe id=""px-captcha-modal"" style=""display: block; position: fixed; top: 0; left: 0; width: 100%; height: 100%; border: none; z-index: 2147483647;""></iframe>', '<iframe id=""lt_3p_12098"" src=""https://tags.crwdcntrl.net/lt/shared/2/lt.iframe.html?c=12098"" title=""empty"" tabindex=""-1"" role=""presentation"" aria-hidden=""true"" style=""border: 0px; width: 0px; height: 0px; display: block;""></iframe>', '<iframe src=""https://www.google.com/recaptcha/api2/aframe"" width=""0"" height=""0"" style=""display: none;""></iframe>']"
bloomberg ±Economy/Finance±Chrome±2024-03-30 05:23:45±Yes±12±3±3±"['<iframe id=""google_ads_iframe_/5262/bloomberg/home/asia/phoenix/index_0"" name=""google_ads_iframe_/5262/bloomberg/home/asia/phoenix/index_0"" title=""3rd party ad content"" width=""970"" height=""250"" scrolling=""no"" marginwidth=""0"" marginheight=""0"" frameborder=""0"" aria-label=""Advertisement"" tabindex=""0"" style=""border: 0px; vertical-align: bottom;"" data-load-complete=""true"" data-google-container-id=""1""></iframe>', '<iframe height=""0"" width=""0"" src=""https://10986066.fls.doubleclick.net/activityi;src=10986066;type=allpages;cat=blom-0;ord=106694879541;gdpr=0;gdpr_consent=tcempty;npa=0;auiddc=126668866.1711758188;u1=lineup-homepage;u2=sectionfront-phoenix-asia;u3=undefined;u4=undefined;u5=undefined;u6=undefined;u7=undefined;u8=undefined;u9=undefined;u10=undefined;u11=undefined;uaa=arm;uab=64;uafvl=Google%2520Chrome%3B123.0.6312.87%7CNot%253AA-Brand%3B8.0.0.0%7CChromium%3B123.0.6312.87;uamb=0;uam=;uap=macOS;uapv=13.6.0;uaw=0;pscdl=noapi;gtm=45fe43r0v9138466437z872479467za201;gcs=G1--;gcd=13l3l3l3l5;dma=0;tcfd=1064c;epver=2;em=tv.1;~oref=https%3A%2F%2Fwww.bloomberg.com%2Fasia?"" style=""display: none; visibility: hidden;""></iframe>', '<iframe src=""https://4627fca9d3c73b69981af85dc895ae20.safeframe.googlesyndication.com/safeframe/1-0-40/html/container.html"" style=""visibility: hidden; display: none;""></iframe>']"±"['<iframe id=""google_ads_iframe_/5262/bloomberg/home/asia/phoenix/index_0"" name=""google_ads_iframe_/5262/bloomberg/home/asia/phoenix/index_0"" title=""3rd party ad content"" width=""5"" height=""16"" scrolling=""no"" marginwidth=""0"" marginheight=""0"" frameborder=""0"" aria-label=""Advertisement"" tabindex=""0"" style=""border: 0px; vertical-align: bottom; width: 100%; height: 100%; max-width: 2000px; max-height: 400px; min-height: 305px;"" data-load-complete=""true"" data-google-container-id=""1""></iframe>', '<iframe height=""0"" width=""0"" style=""display: none; visibility: hidden;"" src=""https://10986066.fls.doubleclick.net/activityi;src=10986066;type=allpages;cat=blom-0;ord=1743836554822;gdpr=0;gdpr_consent=tcempty;npa=0;auiddc=305865395.1711758131;u1=lineup-homepage;u2=sectionfront-phoenix-asia;u3=undefined;u4=undefined;u5=undefined;u6=undefined;u7=undefined;u8=undefined;u9=undefined;u10=undefined;u11=undefined;uaa=arm;uab=64;uafvl=Google%2520Chrome%3B123.0.6312.87%7CNot%253AA-Brand%3B8.0.0.0%7CChromium%3B123.0.6312.87;uamb=0;uam=;uap=macOS;uapv=13.6.0;uaw=0;pscdl=noapi;gtm=45fe43r0v9138466437z872479467za201;gcs=G1--;gcd=13l3l3l3l5;dma=0;tcfd=1064c;epver=2;em=tv.1;~oref=https%3A%2F%2Fwww.bloomberg.com%2Fasia?""></iframe>', '<iframe src=""https://ab94bc4a64ee14444deb9b40f3947870.safeframe.googlesyndication.com/safeframe/1-0-40/html/container.html"" style=""visibility: hidden; display: none;""></iframe>']"±"['<iframe src=""https://z.moatads.com/hd09824092/iframe.html#header=1"" width=""0"" height=""0"" name=""bloombergprebidheader853620778109_MOAT_IFRAME"" style=""display: none; width: 0px; height: 0px;""></iframe>', '<iframe height=""0"" width=""0"" style=""display:none;visibility:hidden"" src=""https://www.googletagmanager.com/ns.html?id=GTM-MNTH5N""></iframe>', '<iframe id=""google_ads_iframe_/5262/bloomberg/home/asia/phoenix/index_0"" name=""google_ads_iframe_/5262/bloomberg/home/asia/phoenix/index_0"" title=""3rd party ad content"" width=""970"" height=""250"" scrolling=""no"" marginwidth=""0"" marginheight=""0"" frameborder=""0"" aria-label=""Advertisement"" tabindex=""0"" style=""border: 0px; vertical-align: bottom;"" data-load-complete=""true"" data-google-container-id=""1""></iframe>', '<iframe name=""__uspapiLocator"" style=""display: none;""></iframe>', '<iframe name=""__gppLocator"" style=""display: none;""></iframe>', '<iframe name=""__tcfapiLocator"" style=""display: none;""></iframe>', '<iframe height=""0"" width=""0"" src=""https://10986066.fls.doubleclick.net/activityi;src=10986066;type=allpages;cat=blom-0;ord=106694879541;gdpr=0;gdpr_consent=tcempty;npa=0;auiddc=126668866.1711758188;u1=lineup-homepage;u2=sectionfront-phoenix-asia;u3=undefined;u4=undefined;u5=undefined;u6=undefined;u7=undefined;u8=undefined;u9=undefined;u10=undefined;u11=undefined;uaa=arm;uab=64;uafvl=Google%2520Chrome%3B123.0.6312.87%7CNot%253AA-Brand%3B8.0.0.0%7CChromium%3B123.0.6312.87;uamb=0;uam=;uap=macOS;uapv=13.6.0;uaw=0;pscdl=noapi;gtm=45fe43r0v9138466437z872479467za201;gcs=G1--;gcd=13l3l3l3l5;dma=0;tcfd=1064c;epver=2;em=tv.1;~oref=https%3A%2F%2Fwww.bloomberg.com%2Fasia?"" style=""display: none; visibility: hidden;""></iframe>', '<iframe src=""https://4627fca9d3c73b69981af85dc895ae20.safeframe.googlesyndication.com/safeframe/1-0-40/html/container.html"" style=""visibility: hidden; display: none;""></iframe>', '<iframe name=""google_ads_top_frame"" id=""google_ads_top_frame"" style=""display: none; position: fixed; left: -999px; top: -999px; width: 0px; height: 0px;""></iframe>', '<iframe id=""px-captcha-modal"" style=""display: block; position: fixed; top: 0; left: 0; width: 100%; height: 100%; border: none; z-index: 2147483647;""></iframe>', '<iframe id=""lt_3p_12098"" src=""https://tags.crwdcntrl.net/lt/shared/2/lt.iframe.html?c=12098"" title=""empty"" tabindex=""-1"" role=""presentation"" aria-hidden=""true"" style=""border: 0px; width: 0px; height: 0px; display: block;""></iframe>', '<iframe src=""https://www.google.com/recaptcha/api2/aframe"" width=""0"" height=""0"" style=""display: none;""></iframe>']"
bloomberg ±Economy/Finance±Chrome±2024-03-31 05:36:43±Yes±12±2±2±"['<iframe height=""0"" width=""0"" src=""https://10986066.fls.doubleclick.net/activityi;src=10986066;type=allpages;cat=blom-0;ord=2111965457578;gdpr=0;gdpr_consent=tcempty;npa=0;auiddc=1126525903.1711845343;u1=lineup-homepage;u2=sectionfront-phoenix-asia;u3=undefined;u4=undefined;u5=undefined;u6=undefined;u7=undefined;u8=undefined;u9=undefined;u10=undefined;u11=undefined;uaa=arm;uab=64;uafvl=Google%2520Chrome%3B123.0.6312.87%7CNot%253AA-Brand%3B8.0.0.0%7CChromium%3B123.0.6312.87;uamb=0;uam=;uap=macOS;uapv=13.6.0;uaw=0;pscdl=noapi;gtm=45fe43r0v9138466437z872479467za201;gcs=G1--;gcd=13l3l3l3l5;dma=0;tcfd=1064c;epver=2;em=tv.1;~oref=https%3A%2F%2Fwww.bloomberg.com%2Fasia?"" style=""display: none; visibility: hidden;""></iframe>', '<iframe src=""https://be0ce3e205d0e876b67459200f8ab8c2.safeframe.googlesyndication.com/safeframe/1-0-40/html/container.html"" style=""visibility: hidden; display: none;""></iframe>']"±"['<iframe height=""0"" width=""0"" src=""https://10986066.fls.doubleclick.net/activityi;src=10986066;type=allpages;cat=blom-0;ord=106694879541;gdpr=0;gdpr_consent=tcempty;npa=0;auiddc=126668866.1711758188;u1=lineup-homepage;u2=sectionfront-phoenix-asia;u3=undefined;u4=undefined;u5=undefined;u6=undefined;u7=undefined;u8=undefined;u9=undefined;u10=undefined;u11=undefined;uaa=arm;uab=64;uafvl=Google%2520Chrome%3B123.0.6312.87%7CNot%253AA-Brand%3B8.0.0.0%7CChromium%3B123.0.6312.87;uamb=0;uam=;uap=macOS;uapv=13.6.0;uaw=0;pscdl=noapi;gtm=45fe43r0v9138466437z872479467za201;gcs=G1--;gcd=13l3l3l3l5;dma=0;tcfd=1064c;epver=2;em=tv.1;~oref=https%3A%2F%2Fwww.bloomberg.com%2Fasia?"" style=""display: none; visibility: hidden;""></iframe>', '<iframe src=""https://4627fca9d3c73b69981af85dc895ae20.safeframe.googlesyndication.com/safeframe/1-0-40/html/container.html"" style=""visibility: hidden; display: none;""></iframe>']"±"['<iframe src=""https://z.moatads.com/hd09824092/iframe.html#header=1"" width=""0"" height=""0"" name=""bloombergprebidheader853620778109_MOAT_IFRAME"" style=""display: none; width: 0px; height: 0px;""></iframe>', '<iframe height=""0"" width=""0"" style=""display:none;visibility:hidden"" src=""https://www.googletagmanager.com/ns.html?id=GTM-MNTH5N""></iframe>', '<iframe id=""google_ads_iframe_/5262/bloomberg/home/asia/phoenix/index_0"" name=""google_ads_iframe_/5262/bloomberg/home/asia/phoenix/index_0"" title=""3rd party ad content"" width=""970"" height=""250"" scrolling=""no"" marginwidth=""0"" marginheight=""0"" frameborder=""0"" aria-label=""Advertisement"" tabindex=""0"" style=""border: 0px; vertical-align: bottom;"" data-load-complete=""true"" data-google-container-id=""1""></iframe>', '<iframe name=""__uspapiLocator"" style=""display: none;""></iframe>', '<iframe name=""__gppLocator"" style=""display: none;""></iframe>', '<iframe name=""__tcfapiLocator"" style=""display: none;""></iframe>', '<iframe height=""0"" width=""0"" src=""https://10986066.fls.doubleclick.net/activityi;src=10986066;type=allpages;cat=blom-0;ord=2111965457578;gdpr=0;gdpr_consent=tcempty;npa=0;auiddc=1126525903.1711845343;u1=lineup-homepage;u2=sectionfront-phoenix-asia;u3=undefined;u4=undefined;u5=undefined;u6=undefined;u7=undefined;u8=undefined;u9=undefined;u10=undefined;u11=undefined;uaa=arm;uab=64;uafvl=Google%2520Chrome%3B123.0.6312.87%7CNot%253AA-Brand%3B8.0.0.0%7CChromium%3B123.0.6312.87;uamb=0;uam=;uap=macOS;uapv=13.6.0;uaw=0;pscdl=noapi;gtm=45fe43r0v9138466437z872479467za201;gcs=G1--;gcd=13l3l3l3l5;dma=0;tcfd=1064c;epver=2;em=tv.1;~oref=https%3A%2F%2Fwww.bloomberg.com%2Fasia?"" style=""display: none; visibility: hidden;""></iframe>', '<iframe src=""https://be0ce3e205d0e876b67459200f8ab8c2.safeframe.googlesyndication.com/safeframe/1-0-40/html/container.html"" style=""visibility: hidden; display: none;""></iframe>', '<iframe name=""google_ads_top_frame"" id=""google_ads_top_frame"" style=""display: none; position: fixed; left: -999px; top: -999px; width: 0px; height: 0px;""></iframe>', '<iframe id=""lt_3p_12098"" src=""https://tags.crwdcntrl.net/lt/shared/2/lt.iframe.html?c=12098"" title=""empty"" tabindex=""-1"" role=""presentation"" aria-hidden=""true"" style=""border: 0px; width: 0px; height: 0px; display: block;""></iframe>', '<iframe id=""px-captcha-modal"" style=""display: block; position: fixed; top: 0; left: 0; width: 100%; height: 100%; border: none; z-index: 2147483647;""></iframe>', '<iframe src=""https://www.google.com/recaptcha/api2/aframe"" width=""0"" height=""0"" style=""display: none;""></iframe>']"
bloomberg ±Economy/Finance±Chrome±2024-03-31 05:37:33±Yes±12±2±2±"['<iframe height=""0"" width=""0"" style=""display: none; visibility: hidden;"" src=""https://10986066.fls.doubleclick.net/activityi;src=10986066;type=allpages;cat=blom-0;ord=6241089672401;gdpr=0;gdpr_consent=tcempty;npa=0;auiddc=1127873864.1711845414;u1=lineup-homepage;u2=sectionfront-phoenix-asia;u3=undefined;u4=undefined;u5=undefined;u6=undefined;u7=undefined;u8=undefined;u9=undefined;u10=undefined;u11=undefined;uaa=arm;uab=64;uafvl=Google%2520Chrome%3B123.0.6312.87%7CNot%253AA-Brand%3B8.0.0.0%7CChromium%3B123.0.6312.87;uamb=0;uam=;uap=macOS;uapv=13.6.0;uaw=0;pscdl=noapi;gtm=45fe43r0v9138466437z872479467za201;gcs=G1--;gcd=13l3l3l3l5;dma=0;tcfd=1064c;epver=2;em=tv.1;~oref=https%3A%2F%2Fwww.bloomberg.com%2Fasia?""></iframe>', '<iframe src=""https://b9f54dcef8be4519450f7e6085f3e18a.safeframe.googlesyndication.com/safeframe/1-0-40/html/container.html"" style=""visibility: hidden; display: none;""></iframe>']"±"['<iframe height=""0"" width=""0"" src=""https://10986066.fls.doubleclick.net/activityi;src=10986066;type=allpages;cat=blom-0;ord=2111965457578;gdpr=0;gdpr_consent=tcempty;npa=0;auiddc=1126525903.1711845343;u1=lineup-homepage;u2=sectionfront-phoenix-asia;u3=undefined;u4=undefined;u5=undefined;u6=undefined;u7=undefined;u8=undefined;u9=undefined;u10=undefined;u11=undefined;uaa=arm;uab=64;uafvl=Google%2520Chrome%3B123.0.6312.87%7CNot%253AA-Brand%3B8.0.0.0%7CChromium%3B123.0.6312.87;uamb=0;uam=;uap=macOS;uapv=13.6.0;uaw=0;pscdl=noapi;gtm=45fe43r0v9138466437z872479467za201;gcs=G1--;gcd=13l3l3l3l5;dma=0;tcfd=1064c;epver=2;em=tv.1;~oref=https%3A%2F%2Fwww.bloomberg.com%2Fasia?"" style=""display: none; visibility: hidden;""></iframe>', '<iframe src=""https://be0ce3e205d0e876b67459200f8ab8c2.safeframe.googlesyndication.com/safeframe/1-0-40/html/container.html"" style=""visibility: hidden; display: none;""></iframe>']"±"['<iframe src=""https://z.moatads.com/hd09824092/iframe.html#header=1"" width=""0"" height=""0"" name=""bloombergprebidheader853620778109_MOAT_IFRAME"" style=""display: none; width: 0px; height: 0px;""></iframe>', '<iframe height=""0"" width=""0"" style=""display:none;visibility:hidden"" src=""https://www.googletagmanager.com/ns.html?id=GTM-MNTH5N""></iframe>', '<iframe id=""google_ads_iframe_/5262/bloomberg/home/asia/phoenix/index_0"" name=""google_ads_iframe_/5262/bloomberg/home/asia/phoenix/index_0"" title=""3rd party ad content"" width=""970"" height=""250"" scrolling=""no"" marginwidth=""0"" marginheight=""0"" frameborder=""0"" aria-label=""Advertisement"" tabindex=""0"" style=""border: 0px; vertical-align: bottom;"" data-load-complete=""true"" data-google-container-id=""1""></iframe>', '<iframe name=""__uspapiLocator"" style=""display: none;""></iframe>', '<iframe name=""__gppLocator"" style=""display: none;""></iframe>', '<iframe name=""__tcfapiLocator"" style=""display: none;""></iframe>', '<iframe height=""0"" width=""0"" style=""display: none; visibility: hidden;"" src=""https://10986066.fls.doubleclick.net/activityi;src=10986066;type=allpages;cat=blom-0;ord=6241089672401;gdpr=0;gdpr_consent=tcempty;npa=0;auiddc=1127873864.1711845414;u1=lineup-homepage;u2=sectionfront-phoenix-asia;u3=undefined;u4=undefined;u5=undefined;u6=undefined;u7=undefined;u8=undefined;u9=undefined;u10=undefined;u11=undefined;uaa=arm;uab=64;uafvl=Google%2520Chrome%3B123.0.6312.87%7CNot%253AA-Brand%3B8.0.0.0%7CChromium%3B123.0.6312.87;uamb=0;uam=;uap=macOS;uapv=13.6.0;uaw=0;pscdl=noapi;gtm=45fe43r0v9138466437z872479467za201;gcs=G1--;gcd=13l3l3l3l5;dma=0;tcfd=1064c;epver=2;em=tv.1;~oref=https%3A%2F%2Fwww.bloomberg.com%2Fasia?""></iframe>', '<iframe src=""https://b9f54dcef8be4519450f7e6085f3e18a.safeframe.googlesyndication.com/safeframe/1-0-40/html/container.html"" style=""visibility: hidden; display: none;""></iframe>', '<iframe name=""google_ads_top_frame"" id=""google_ads_top_frame"" style=""display: none; position: fixed; left: -999px; top: -999px; width: 0px; height: 0px;""></iframe>', '<iframe id=""px-captcha-modal"" style=""display: block; position: fixed; top: 0; left: 0; width: 100%; height: 100%; border: none; z-index: 2147483647;""></iframe>', '<iframe id=""lt_3p_12098"" src=""https://tags.crwdcntrl.net/lt/shared/2/lt.iframe.html?c=12098"" title=""empty"" tabindex=""-1"" role=""presentation"" aria-hidden=""true"" style=""border: 0px; width: 0px; height: 0px; display: block;""></iframe>', '<iframe src=""https://www.google.com/recaptcha/api2/aframe"" width=""0"" height=""0"" style=""display: none;""></iframe>']"
