Website±Category±Browser±Time±Modified±Num Iframes±Num New Iframes±Num Removed Iframes±New Iframes±Removed Iframes±Iframes
doubtnut ±Education±Chrome±2024-03-30 05:28:59±None±3±None±None±None±None±"['<iframe src=""https://www.googletagmanager.com/ns.html?id=GTM-TMTVFGF"" height=""0"" width=""0"" style=""display:none;visibility:hidden""></iframe>', '<iframe class=""w-full h-full xl:w-[48%] mx-auto aspect-video"" src=""https://www.youtube.com/embed/E_Apuwbny8c"" width=""500"" height=""281"" title=""Who Are We?"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" allowfullscreen=""""></iframe>', '<iframe class=""w-full h-full xl:w-[48%] mx-auto aspect-video"" src=""https://www.youtube.com/embed/videoseries?list=PLLoUziOB0bCS7UQ8CdTlYl-VPQkBjbi4s"" width=""500"" height=""281"" title=""Jaaniye toppers ki kahaani unhiki zubaani"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" allowfullscreen=""""></iframe>']"
doubtnut ±Education±Chrome±2024-03-30 05:30:02±None±"['<iframe src=""https://www.googletagmanager.com/ns.html?id=GTM-TMTVFGF"" height=""0"" width=""0"" style=""display:none;visibility:hidden""></iframe>', '<iframe class=""w-full h-full xl:w-[48%] mx-auto aspect-video"" src=""https://www.youtube.com/embed/E_Apuwbny8c"" width=""500"" height=""281"" title=""Who Are We?"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" allowfullscreen=""""></iframe>', '<iframe class=""w-full h-full xl:w-[48%] mx-auto aspect-video"" src=""https://www.youtube.com/embed/videoseries?list=PLLoUziOB0bCS7UQ8CdTlYl-VPQkBjbi4s"" width=""500"" height=""281"" title=""Jaaniye toppers ki kahaani unhiki zubaani"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" allowfullscreen=""""></iframe>']"±None±None±None±None±"['<iframe src=""https://www.googletagmanager.com/ns.html?id=GTM-TMTVFGF"" height=""0"" width=""0"" style=""display:none;visibility:hidden""></iframe>', '<iframe class=""w-full h-full xl:w-[48%] mx-auto aspect-video"" src=""https://www.youtube.com/embed/E_Apuwbny8c"" width=""500"" height=""281"" title=""Who Are We?"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" allowfullscreen=""""></iframe>', '<iframe class=""w-full h-full xl:w-[48%] mx-auto aspect-video"" src=""https://www.youtube.com/embed/videoseries?list=PLLoUziOB0bCS7UQ8CdTlYl-VPQkBjbi4s"" width=""500"" height=""281"" title=""Jaaniye toppers ki kahaani unhiki zubaani"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" allowfullscreen=""""></iframe>']"
doubtnut ±Education±Chrome±2024-03-30 05:31:17±None±"['<iframe src=""https://www.googletagmanager.com/ns.html?id=GTM-TMTVFGF"" height=""0"" width=""0"" style=""display:none;visibility:hidden""></iframe>', '<iframe class=""w-full h-full xl:w-[48%] mx-auto aspect-video"" src=""https://www.youtube.com/embed/E_Apuwbny8c"" width=""500"" height=""281"" title=""Who Are We?"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" allowfullscreen=""""></iframe>', '<iframe class=""w-full h-full xl:w-[48%] mx-auto aspect-video"" src=""https://www.youtube.com/embed/videoseries?list=PLLoUziOB0bCS7UQ8CdTlYl-VPQkBjbi4s"" width=""500"" height=""281"" title=""Jaaniye toppers ki kahaani unhiki zubaani"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" allowfullscreen=""""></iframe>']"±None±None±None±None±"['<iframe src=""https://www.googletagmanager.com/ns.html?id=GTM-TMTVFGF"" height=""0"" width=""0"" style=""display:none;visibility:hidden""></iframe>', '<iframe class=""w-full h-full xl:w-[48%] mx-auto aspect-video"" src=""https://www.youtube.com/embed/E_Apuwbny8c"" width=""500"" height=""281"" title=""Who Are We?"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" allowfullscreen=""""></iframe>', '<iframe class=""w-full h-full xl:w-[48%] mx-auto aspect-video"" src=""https://www.youtube.com/embed/videoseries?list=PLLoUziOB0bCS7UQ8CdTlYl-VPQkBjbi4s"" width=""500"" height=""281"" title=""Jaaniye toppers ki kahaani unhiki zubaani"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" allowfullscreen=""""></iframe>']"
doubtnut ±Education±Chrome±2024-03-31 05:44:35±None±"['<iframe src=""https://www.googletagmanager.com/ns.html?id=GTM-TMTVFGF"" height=""0"" width=""0"" style=""display:none;visibility:hidden""></iframe>', '<iframe class=""w-full h-full xl:w-[48%] mx-auto aspect-video"" src=""https://www.youtube.com/embed/E_Apuwbny8c"" width=""500"" height=""281"" title=""Who Are We?"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" allowfullscreen=""""></iframe>', '<iframe class=""w-full h-full xl:w-[48%] mx-auto aspect-video"" src=""https://www.youtube.com/embed/videoseries?list=PLLoUziOB0bCS7UQ8CdTlYl-VPQkBjbi4s"" width=""500"" height=""281"" title=""Jaaniye toppers ki kahaani unhiki zubaani"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" allowfullscreen=""""></iframe>']"±None±None±None±None±"['<iframe src=""https://www.googletagmanager.com/ns.html?id=GTM-TMTVFGF"" height=""0"" width=""0"" style=""display:none;visibility:hidden""></iframe>', '<iframe class=""w-full h-full xl:w-[48%] mx-auto aspect-video"" src=""https://www.youtube.com/embed/E_Apuwbny8c"" width=""500"" height=""281"" title=""Who Are We?"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" allowfullscreen=""""></iframe>', '<iframe class=""w-full h-full xl:w-[48%] mx-auto aspect-video"" src=""https://www.youtube.com/embed/videoseries?list=PLLoUziOB0bCS7UQ8CdTlYl-VPQkBjbi4s"" width=""500"" height=""281"" title=""Jaaniye toppers ki kahaani unhiki zubaani"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" allowfullscreen=""""></iframe>']"
doubtnut ±Education±Chrome±2024-03-31 05:45:38±None±"['<iframe src=""https://www.googletagmanager.com/ns.html?id=GTM-TMTVFGF"" height=""0"" width=""0"" style=""display:none;visibility:hidden""></iframe>', '<iframe class=""w-full h-full xl:w-[48%] mx-auto aspect-video"" src=""https://www.youtube.com/embed/E_Apuwbny8c"" width=""500"" height=""281"" title=""Who Are We?"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" allowfullscreen=""""></iframe>', '<iframe class=""w-full h-full xl:w-[48%] mx-auto aspect-video"" src=""https://www.youtube.com/embed/videoseries?list=PLLoUziOB0bCS7UQ8CdTlYl-VPQkBjbi4s"" width=""500"" height=""281"" title=""Jaaniye toppers ki kahaani unhiki zubaani"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" allowfullscreen=""""></iframe>']"±None±None±None±None±"['<iframe src=""https://www.googletagmanager.com/ns.html?id=GTM-TMTVFGF"" height=""0"" width=""0"" style=""display:none;visibility:hidden""></iframe>', '<iframe class=""w-full h-full xl:w-[48%] mx-auto aspect-video"" src=""https://www.youtube.com/embed/E_Apuwbny8c"" width=""500"" height=""281"" title=""Who Are We?"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" allowfullscreen=""""></iframe>', '<iframe class=""w-full h-full xl:w-[48%] mx-auto aspect-video"" src=""https://www.youtube.com/embed/videoseries?list=PLLoUziOB0bCS7UQ8CdTlYl-VPQkBjbi4s"" width=""500"" height=""281"" title=""Jaaniye toppers ki kahaani unhiki zubaani"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" allowfullscreen=""""></iframe>']"
doubtnut ±Education±Chrome±2024-03-31 05:46:37±None±"['<iframe src=""https://www.googletagmanager.com/ns.html?id=GTM-TMTVFGF"" height=""0"" width=""0"" style=""display:none;visibility:hidden""></iframe>', '<iframe class=""w-full h-full xl:w-[48%] mx-auto aspect-video"" src=""https://www.youtube.com/embed/E_Apuwbny8c"" width=""500"" height=""281"" title=""Who Are We?"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" allowfullscreen=""""></iframe>', '<iframe class=""w-full h-full xl:w-[48%] mx-auto aspect-video"" src=""https://www.youtube.com/embed/videoseries?list=PLLoUziOB0bCS7UQ8CdTlYl-VPQkBjbi4s"" width=""500"" height=""281"" title=""Jaaniye toppers ki kahaani unhiki zubaani"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" allowfullscreen=""""></iframe>']"±None±None±None±None±"['<iframe src=""https://www.googletagmanager.com/ns.html?id=GTM-TMTVFGF"" height=""0"" width=""0"" style=""display:none;visibility:hidden""></iframe>', '<iframe class=""w-full h-full xl:w-[48%] mx-auto aspect-video"" src=""https://www.youtube.com/embed/E_Apuwbny8c"" width=""500"" height=""281"" title=""Who Are We?"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" allowfullscreen=""""></iframe>', '<iframe class=""w-full h-full xl:w-[48%] mx-auto aspect-video"" src=""https://www.youtube.com/embed/videoseries?list=PLLoUziOB0bCS7UQ8CdTlYl-VPQkBjbi4s"" width=""500"" height=""281"" title=""Jaaniye toppers ki kahaani unhiki zubaani"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" allowfullscreen=""""></iframe>']"
