Website±Category±Browser±Time±Modified±Num Iframes±Num New Iframes±Num Removed Iframes±New Iframes±Removed Iframes±Iframes
amazon ±Online Retail±Chrome±2024-03-30 05:40:22±None±5±None±None±None±None±"['<iframe id=""ape_Gateway_desktop-ad-center-1_desktop_iframe"" name=""        {\n            &quot;renderingId&quot;:      &quot;ccb17ef0-8382-411b-bf1c-aa2faacdd5db&quot;,\n                &quot;creative&quot;: {&quot;flow&quot;:&quot;XSP_CLIENT_SIDE&quot;,&quot;url&quot;:&quot;https://aax-eu.amazon.com.tr/e/xsp/getAd?placementId=e5d7f354-94ec-494e-b28c-408b3465a87f&amp;src=517&amp;rj=%7B%7D&amp;slot=desktop-ad-center-1&amp;rid=0101c12479e74de23ca73c6d0d7b948684c56566ffe6c2fbd597ded6c6a8dad90277&quot;},\n            &quot;placementName&quot; :   &quot;Gateway_desktop-ad-center-1_desktop&quot;,\n            &quot;pageType&quot;:         &quot;Gateway&quot;,\n            &quot;subPageType&quot;:      &quot;desktop&quot;,\n            &quot;slotName&quot; :        &quot;desktop-ad-center-1&quot;,\n            &quot;src&quot; :             &quot;https://aax-eu.amazon.com.tr/e/xsp/getAd?placementId=e5d7f354-94ec-494e-b28c-408b3465a87f&amp;src=517&amp;rj=%7B%7D&amp;slot=desktop-ad-center-1&amp;rid=0101c12479e74de23ca73c6d0d7b948684c56566ffe6c2fbd597ded6c6a8dad90277&quot;,\n            &quot;arid&quot; :            &quot;3e6da27cabbe45d894d02c6d6a70a39f&quot;,\n                &quot;placementId&quot;:     &quot;e5d7f354-94ec-494e-b28c-408b3465a87f&quot;,\n            &quot;size&quot; :            {\n                                    &quot;width&quot;: &quot;970&quot;,\n                                    &quot;height&quot; : &quot;250&quot;\n                                },\n            &quot;allowedSizes&quot; :    [{&quot;width&quot;:&quot;970px&quot;,&quot;height&quot;:&quot;250px&quot;}],\n            &quot;allowChangeSize&quot;:  true,\n            &quot;firePixelsAfter&quot; : &quot;amznJQ.onCompletion:amznJQ.x1:x1&quot;,\n            &quot;iframeExtraStyle&quot;: &quot;max-width:100%;max-height:100%;&quot;,\n            &quot;iframeClass&quot;:      &quot;&quot;,\n            &quot;isCardsFlow&quot;: false,\n            &quot;aaxInstrPixelUrl&quot;: &quot;&quot;,\n\n            &quot;serverSideFetchAd&quot;: &quot;false&quot;,\n            &quot;disableResizeFunc&quot;: true,\n            &quot;fallbackStaticAdImgUrl&quot;: &quot;https://m.media-amazon.com/images/G/41/giftcard/betul/tr_gcs_houseads_expansion/xcm_banners_8_l_phone_970x250-udw0k-fk6z1_1940x500_tr-tr.jpg&quot;,\n            &quot;fallbackStaticAdClickUrl&quot;: &quot;https://www.amazon.com.tr/b?node=16594144031&quot;,\n            &quot;fallbackStaticAdExtraStyle&quot;: &quot;width=100% height=auto alt=\\&quot;Prime\\&quot;&quot;,\n            &quot;adFeedbackInfo&quot;:         {\n            &quot;adProgramId&quot;: &quot;1001&quot;, \n            &quot;endPoint&quot;: &quot;/af/feedback-link&quot;,\n            &quot;boolFeedback&quot;: true,\n            &quot;sponsoredText&quot;: &quot;U3BvbnNvcmx1ICAgICAgICAgPGIgaWQ9ImFwZV9HYXRld2F5X2Rlc2t0b3AtYWQtY2VudGVyLTFfZGVza3RvcF9mZWVkYmFja0ljb24iIHN0eWxlPSJkaXNwbGF5OiBpbmxpbmUtYmxvY2s7CiAgICAgICAgICAgICAgICAgICAgICAgICAgICAgICAgICAgICAgICAgdmVydGljYWwtYWxpZ246IHRleHQtYm90dG9tOwogICAgICAgICAgICAgICAgICAgICAgICAgICAgICAgICAgICAgICAgIG1hcmdpbjogMXB4IDBweDsKICAgICAgICAgICAgICAgICAgICAgICAgICAgICAgICAgICAgICAgICB3aWR0aDogMTRweDsKICAgICAgICAgICAgICAgICAgICAgICAgICAgICAgICAgICAgICAgICBoZWlnaHQ6IDEycHg7CiAgICAgICAgICAgICAgICAgICAgICAgICAgICAgICAgICAgICAgICAgYmFja2dyb3VuZDogdXJsKCdodHRwczovL20ubWVkaWEtYW1hem9uLmNvbS9pbWFnZXMvRy8wMS9hZC1mZWVkYmFjay9pbmZvX2ljb25fMVhzcHJpdGUucG5nJykgMHB4IDBweCBuby1yZXBlYXQgc2Nyb2xsIHRyYW5zcGFyZW50OyIvPgo=&quot;,\n            &quot;adFeedbackOnTop&quot;:false\n        }\n,\n            &quot;adPlacementMetaData&quot;:         {\n            &quot;pageUrl&quot;: &quot;aHR0cHM6Ly93d3cuYW1hem9uLmNvbS50ci8/&quot;,\n            &quot;adElementId&quot;: &quot;ape_Gateway_desktop-ad-center-1_desktop_placement&quot;,\n            &quot;pageType&quot;: &quot;Gateway&quot;,\n            &quot;slotName&quot;: &quot;desktop-ad-center-1&quot;\n        }\n,\n            &quot;adCreativeMetaData&quot;:         {\n            &quot;adProgramId&quot;: &quot;1001&quot;,\n            &quot;adCreativeId&quot;: &quot;587348577037343728&quot;,\n            &quot;adId&quot;: &quot;583681510053391280&quot;,\n            &quot;adCreativeDetails&quot;: [],\n            &quot;adNetwork&quot;: &quot;cs&quot;\n        }\n,\n            &quot;advertisementStyle&quot;:     {\n        &quot;position&quot;: &quot;absolute&quot;,\n        &quot;top&quot;: &quot;4.5px&quot;,\n        &quot;right&quot;: &quot;0px&quot;,\n        &quot;display&quot;: &quot;inline-block&quot;,\n        &quot;font&quot;: &quot;11px \\&quot;Amazon Ember Regular\\&quot;, \\&quot;Amazon Ember\\&quot;, Arial&quot;,\n        &quot;color&quot;: &quot;rgb(85,85,85)&quot;,\n        &quot;text-align&quot;: &quot;right&quot;\n    }\n,\n            &quot;feedbackDivStyle&quot;: {&quot;position&quot;:&quot;relative&quot;,&quot;height&quot;:&quot;17px&quot;},\n            &quot;viewabilityStandards&quot;: [{&quot;p&quot;: 0, &quot;t&quot;: 0, &quot;def&quot;: &quot;amzn&quot;}, {&quot;p&quot;: 50, &quot;t&quot;: 1, &quot;def&quot;: &quot;iab&quot;}, {&quot;p&quot;: 100, &quot;t&quot;: 1, &quot;def&quot;: &quot;groupm&quot;}],\n            &quot;abpStatus&quot;: &quot;0&quot;,\n            &quot;abpAcceptable&quot;: &quot;false&quot;,\n                &quot;mediaType&quot;: &quot;D&quot;,\n            &quot;allowlistedQueryParamKeys&quot;: [&quot;sf-overrideVariationId&quot;, &quot;sf-overridePredictorId&quot;, &quot;sf-forceFailure&quot;],\n            &quot;DAsfUrl&quot;:&quot;https://images-eu.ssl-images-amazon.com/images/S/apesafeframe/ape/sf/desktop/DAsf-1.50.89218473.js&quot;,\n            &quot;adUnitPlacementId&quot;:&quot;ape_Gateway_desktop-ad-center-1_desktop_placement&quot;,\n            &quot;adUnitIframeId&quot;:&quot;ape_Gateway_desktop-ad-center-1_desktop_iframe&quot;,\n            &quot;weblabTreatments&quot;:&quot;{\\&quot;ADPT_SF_LIGHTADS_REFACTOR_903064\\&quot;:\\&quot;C\\&quot;,\\&quot;ADPT_SF_ADSP_VIDEO_833419\\&quot;:\\&quot;C\\&quot;,\\&quot;ADPT_SF_CLIENT_LATENCY_2023Q1_632539\\&quot;:\\&quot;C\\&quot;,\\&quot;ADPT_SF_CLIENT_LATENCY_2023Q3_737747\\&quot;:\\&quot;C\\&quot;,\\&quot;ADPT_SF_APE_WW_MOBILE_SEARCH_ZOETROPE_EPB_EXP_792200\\&quot;:\\&quot;C\\&quot;,\\&quot;ADPT_SF_ARIA_HIDDEN_644521\\&quot;:\\&quot;T1\\&quot;,\\&quot;ADPT_SF_RESIZE_ASPECT_RATIO_909226\\&quot;:\\&quot;C\\&quot;,\\&quot;ADPT_SF_H1_VIDEO_ADS_835424\\&quot;:\\&quot;C\\&quot;,\\&quot;ADPT_SF_JAVELIN_BID_PRESENT_PUNTING_747631\\&quot;:\\&quot;T1\\&quot;,\\&quot;ADPT_SF_DEFAULT_SPONSORED_LABEL_863363\\&quot;:\\&quot;C\\&quot;,\\&quot;ADPT_SF_DOCWRITE_689243\\&quot;:\\&quot;T1\\&quot;,\\&quot;APM_STORES_SD_CREATIVE_LATENCY_EXP1_883200\\&quot;:\\&quot;T1\\&quot;,\\&quot;ADPT_SF_TRANSPARENCY_INFO_MANDATORY_FOR_EU_712921\\&quot;:\\&quot;C\\&quot;}&quot;\n        }\n"" width=""970"" height=""250"" class="""" frameborder=""0"" marginheight=""0"" marginwidth=""0"" scrolling=""no"" allowtransparency=""true"" data-arid=""3e6da27cabbe45d894d02c6d6a70a39f"" src=""https://images-eu.ssl-images-amazon.com/images/S/apesafeframe/ape/sf/desktop/sf-1.50.0d7a1ab8.html"" sandbox=""allow-scripts allow-popups allow-popups-to-escape-sandbox allow-top-navigation-by-user-activation allow-same-origin"" style=""max-width:100%;max-height:100%;"" data-iframe-ready=""true"" data-sent-percolate-click-tracking-params=""""></iframe>', '<iframe id=""ape_Gateway_right-7_desktop_iframe"" name=""        {\n            &quot;renderingId&quot;:      &quot;39556d7a-4738-4d75-bd5b-976eb89b8901&quot;,\n                &quot;creative&quot;: {&quot;flow&quot;:&quot;XSP_CLIENT_SIDE&quot;,&quot;url&quot;:&quot;https://aax-eu.amazon.com.tr/e/xsp/getAd?placementId=625c1552-511c-4f4f-965c-b8a5859a5893&amp;src=517&amp;rj=%7B%7D&amp;slot=right-7&amp;rid=0101c12479e74de23ca73c6d0d7b948684c56566ffe6c2fbd597ded6c6a8dad90277&quot;},\n            &quot;placementName&quot; :   &quot;Gateway_right-7_desktop&quot;,\n            &quot;pageType&quot;:         &quot;Gateway&quot;,\n            &quot;subPageType&quot;:      &quot;desktop&quot;,\n            &quot;slotName&quot; :        &quot;right-7&quot;,\n            &quot;src&quot; :             &quot;https://aax-eu.amazon.com.tr/e/xsp/getAd?placementId=625c1552-511c-4f4f-965c-b8a5859a5893&amp;src=517&amp;rj=%7B%7D&amp;slot=right-7&amp;rid=0101c12479e74de23ca73c6d0d7b948684c56566ffe6c2fbd597ded6c6a8dad90277&quot;,\n            &quot;arid&quot; :            &quot;dd35849de1934ae7bbb05e19b4e2b6ed&quot;,\n                &quot;placementId&quot;:     &quot;625c1552-511c-4f4f-965c-b8a5859a5893&quot;,\n            &quot;size&quot; :            {\n                                    &quot;width&quot;: &quot;300&quot;,\n                                    &quot;height&quot; : &quot;250&quot;\n                                },\n            &quot;allowedSizes&quot; :    [],\n            &quot;allowChangeSize&quot;:  true,\n            &quot;firePixelsAfter&quot; : &quot;amznJQ.onCompletion:amznJQ.criticalFeature:gwLayoutReady&quot;,\n            &quot;iframeExtraStyle&quot;: &quot;&quot;,\n            &quot;iframeClass&quot;:      &quot;&quot;,\n            &quot;isCardsFlow&quot;: false,\n            &quot;aaxInstrPixelUrl&quot;: &quot;&quot;,\n\n            &quot;serverSideFetchAd&quot;: &quot;false&quot;,\n            &quot;disableResizeFunc&quot;: true,\n            &quot;fallbackStaticAdImgUrl&quot;: &quot;https://m.media-amazon.com/images/G/41/giftcard/betul/tr_gcs_houseads_expansion/xcm_banners_giftcard_phone_300x250-dlflk-rolm8_600x500_tr-tr.jpg&quot;,\n            &quot;fallbackStaticAdClickUrl&quot;: &quot;https://www.amazon.com.tr/b?node=16594144031&quot;,\n            &quot;fallbackStaticAdExtraStyle&quot;: &quot;width=100% height=auto alt=\\&quot;Prime\\&quot;&quot;,\n            &quot;adFeedbackInfo&quot;:         {\n            &quot;adProgramId&quot;: &quot;1001&quot;, \n            &quot;endPoint&quot;: &quot;/af/feedback-link&quot;,\n            &quot;boolFeedback&quot;: true,\n            &quot;sponsoredText&quot;: &quot;U3BvbnNvcmx1ICAgICAgICAgPGIgaWQ9ImFwZV9HYXRld2F5X3JpZ2h0LTdfZGVza3RvcF9mZWVkYmFja0ljb24iIHN0eWxlPSJkaXNwbGF5OiBpbmxpbmUtYmxvY2s7CiAgICAgICAgICAgICAgICAgICAgICAgICAgICAgICAgICAgICAgICAgdmVydGljYWwtYWxpZ246IHRleHQtYm90dG9tOwogICAgICAgICAgICAgICAgICAgICAgICAgICAgICAgICAgICAgICAgIG1hcmdpbjogMXB4IDBweDsKICAgICAgICAgICAgICAgICAgICAgICAgICAgICAgICAgICAgICAgICB3aWR0aDogMTRweDsKICAgICAgICAgICAgICAgICAgICAgICAgICAgICAgICAgICAgICAgICBoZWlnaHQ6IDEycHg7CiAgICAgICAgICAgICAgICAgICAgICAgICAgICAgICAgICAgICAgICAgYmFja2dyb3VuZDogdXJsKCdodHRwczovL20ubWVkaWEtYW1hem9uLmNvbS9pbWFnZXMvRy8wMS9hZC1mZWVkYmFjay9pbmZvX2ljb25fMVhzcHJpdGUucG5nJykgMHB4IDBweCBuby1yZXBlYXQgc2Nyb2xsIHRyYW5zcGFyZW50OyIvPgo=&quot;,\n            &quot;adFeedbackOnTop&quot;:false\n        }\n,\n            &quot;adPlacementMetaData&quot;:         {\n            &quot;pageUrl&quot;: &quot;aHR0cHM6Ly93d3cuYW1hem9uLmNvbS50ci8/&quot;,\n            &quot;adElementId&quot;: &quot;ape_Gateway_right-7_desktop_placement&quot;,\n            &quot;pageType&quot;: &quot;Gateway&quot;,\n            &quot;slotName&quot;: &quot;right-7&quot;\n        }\n,\n            &quot;adCreativeMetaData&quot;:         {\n            &quot;adProgramId&quot;: &quot;1001&quot;,\n            &quot;adCreativeId&quot;: &quot;581493539839341328&quot;,\n            &quot;adId&quot;: &quot;583681510053391280&quot;,\n            &quot;adCreativeDetails&quot;: [],\n            &quot;adNetwork&quot;: &quot;cs&quot;\n        }\n,\n            &quot;advertisementStyle&quot;:     {\n        &quot;position&quot;: &quot;absolute&quot;,\n        &quot;top&quot;: &quot;4.5px&quot;,\n        &quot;right&quot;: &quot;0px&quot;,\n        &quot;display&quot;: &quot;inline-block&quot;,\n        &quot;font&quot;: &quot;11px \\&quot;Amazon Ember Regular\\&quot;, \\&quot;Amazon Ember\\&quot;, Arial&quot;,\n        &quot;color&quot;: &quot;rgb(85,85,85)&quot;,\n        &quot;text-align&quot;: &quot;right&quot;\n    }\n,\n            &quot;feedbackDivStyle&quot;:     {\n        &quot;position&quot;: &quot;relative&quot;,\n        &quot;height&quot;: &quot;14px&quot;,\n        &quot;top&quot;: &quot;2px&quot;\n    }\n,\n            &quot;viewabilityStandards&quot;: [{&quot;p&quot;: 0, &quot;t&quot;: 0, &quot;def&quot;: &quot;amzn&quot;}, {&quot;p&quot;: 50, &quot;t&quot;: 1, &quot;def&quot;: &quot;iab&quot;}, {&quot;p&quot;: 100, &quot;t&quot;: 1, &quot;def&quot;: &quot;groupm&quot;}],\n            &quot;abpStatus&quot;: &quot;0&quot;,\n            &quot;abpAcceptable&quot;: &quot;false&quot;,\n                &quot;mediaType&quot;: &quot;D&quot;,\n            &quot;allowlistedQueryParamKeys&quot;: [&quot;sf-overrideVariationId&quot;, &quot;sf-overridePredictorId&quot;, &quot;sf-forceFailure&quot;],\n            &quot;DAsfUrl&quot;:&quot;https://images-eu.ssl-images-amazon.com/images/S/apesafeframe/ape/sf/desktop/DAsf-1.50.89218473.js&quot;,\n            &quot;adUnitPlacementId&quot;:&quot;ape_Gateway_right-7_desktop_placement&quot;,\n            &quot;adUnitIframeId&quot;:&quot;ape_Gateway_right-7_desktop_iframe&quot;,\n            &quot;weblabTreatments&quot;:&quot;{\\&quot;ADPT_SF_LIGHTADS_REFACTOR_903064\\&quot;:\\&quot;C\\&quot;,\\&quot;ADPT_SF_ADSP_VIDEO_833419\\&quot;:\\&quot;C\\&quot;,\\&quot;ADPT_SF_CLIENT_LATENCY_2023Q1_632539\\&quot;:\\&quot;C\\&quot;,\\&quot;ADPT_SF_CLIENT_LATENCY_2023Q3_737747\\&quot;:\\&quot;C\\&quot;,\\&quot;ADPT_SF_APE_WW_MOBILE_SEARCH_ZOETROPE_EPB_EXP_792200\\&quot;:\\&quot;C\\&quot;,\\&quot;ADPT_SF_ARIA_HIDDEN_644521\\&quot;:\\&quot;T1\\&quot;,\\&quot;ADPT_SF_RESIZE_ASPECT_RATIO_909226\\&quot;:\\&quot;C\\&quot;,\\&quot;ADPT_SF_H1_VIDEO_ADS_835424\\&quot;:\\&quot;C\\&quot;,\\&quot;ADPT_SF_JAVELIN_BID_PRESENT_PUNTING_747631\\&quot;:\\&quot;T1\\&quot;,\\&quot;ADPT_SF_DEFAULT_SPONSORED_LABEL_863363\\&quot;:\\&quot;C\\&quot;,\\&quot;ADPT_SF_DOCWRITE_689243\\&quot;:\\&quot;T1\\&quot;,\\&quot;APM_STORES_SD_CREATIVE_LATENCY_EXP1_883200\\&quot;:\\&quot;T1\\&quot;,\\&quot;ADPT_SF_TRANSPARENCY_INFO_MANDATORY_FOR_EU_712921\\&quot;:\\&quot;C\\&quot;}&quot;\n        }\n"" width=""300"" height=""250"" class="""" frameborder=""0"" marginheight=""0"" marginwidth=""0"" scrolling=""no"" allowtransparency=""true"" data-arid=""dd35849de1934ae7bbb05e19b4e2b6ed"" src=""https://images-eu.ssl-images-amazon.com/images/S/apesafeframe/ape/sf/desktop/sf-1.50.0d7a1ab8.html"" sandbox=""allow-scripts allow-popups allow-popups-to-escape-sandbox allow-top-navigation-by-user-activation allow-same-origin"" style="""" data-iframe-ready=""true"" data-sent-percolate-click-tracking-params=""""></iframe>', '<iframe id=""DAsis"" src=""//aax-eu.amazon-adsystem.com/s/iu3?d=amazon.com.tr&amp;slot=navFooter&amp;old_oo=0&amp;ts=1711759216219&amp;s=AczSCiHz8ZPwcehgvCt1RmRVblRMB0GVZYboLtfvodmJ&amp;gdpr_consent=&amp;gdpr_consent_avl=&amp;cb=1711759216219"" width=""1"" height=""1"" frameborder=""0"" marginwidth=""0"" marginheight=""0"" scrolling=""no"" tabindex=""-1"" sandbox=""""></iframe>', '<iframe id=""DAsis"" src=""//aax-eu.amazon-adsystem.com/s/iu3?d=amazon.com.tr&slot=navFooter&old_oo=0&ts=1711759216219&s=AczSCiHz8ZPwcehgvCt1RmRVblRMB0GVZYboLtfvodmJ&gdpr_consent=&gdpr_consent_avl=&cb=1711759216219"" width=""1"" height=""1"" frameborder=""0"" marginwidth=""0"" marginheight=""0"" scrolling=""no"" tabindex=""-1"" sandbox></iframe>', '<iframe name=""__tcfapiLocator"" src=""about:blank"" style=""display: none;""></iframe>']"
