Website±Category±Browser±Time±Modified±Num Iframes±Num New Iframes±Num Removed Iframes±New Iframes±Removed Iframes±Iframes
goojara ±Entertainment±Chrome±2024-03-30 05:37:49±None±0±None±None±None±None±[]
goojara ±Entertainment±Chrome±2024-03-30 05:38:44±None±[]±None±None±None±None±[]
goojara ±Entertainment±Chrome±2024-03-30 05:39:41±None±[]±None±None±None±None±[]
goojara ±Entertainment±Chrome±2024-03-31 05:48:16±None±[]±None±None±None±None±[]
goojara ±Entertainment±Chrome±2024-03-31 05:49:21±None±[]±None±None±None±None±[]
goojara ±Entertainment±Chrome±2024-03-31 05:50:24±None±[]±None±None±None±None±[]
