Website±Category±Browser±Time±Modified±Num Iframes±Num New Iframes±Num Removed Iframes±New Iframes±Removed Iframes±Iframes
weather ±Weather±Chrome±2024-03-25 05:01:06±None±15±None±None±None±None±"['<iframe id=""google_ads_iframe_/7646/web_weather_intl/local_forecasts/today_1"" name=""google_ads_iframe_/7646/web_weather_intl/local_forecasts/today_1"" title=""3rd party ad content"" width=""970"" height=""250"" scrolling=""no"" marginwidth=""0"" marginheight=""0"" frameborder=""0"" aria-label=""Advertisement"" tabindex=""0"" data-load-complete=""true"" data-google-container-id=""3"" style=""border: 0px; vertical-align: bottom;""></iframe>', '<iframe id=""google_ads_iframe_/7646/web_weather_intl/local_forecasts/today_2"" name=""google_ads_iframe_/7646/web_weather_intl/local_forecasts/today_2"" title=""3rd party ad content"" width=""300"" height=""250"" scrolling=""no"" marginwidth=""0"" marginheight=""0"" frameborder=""0"" aria-label=""Advertisement"" tabindex=""0"" data-load-complete=""true"" data-google-container-id=""4"" style=""border: 0px; vertical-align: bottom;""></iframe>', '<iframe id=""google_ads_iframe_/7646/web_weather_intl/local_forecasts/today_3"" name=""google_ads_iframe_/7646/web_weather_intl/local_forecasts/today_3"" title=""3rd party ad content"" width=""300"" height=""250"" scrolling=""no"" marginwidth=""0"" marginheight=""0"" frameborder=""0"" aria-label=""Advertisement"" tabindex=""0"" data-load-complete=""true"" data-google-container-id=""5"" style=""border: 0px; vertical-align: bottom;""></iframe>', '<iframe name=""cnftComm"" style=""display: none; position: fixed; left: -999px; top: -999px; width: 0px; height: 0px;""></iframe>', '<iframe src=""https://0f23654baec4ac8ccc77e7ef5a5a697e.safeframe.googlesyndication.com/safeframe/1-0-40/html/container.html"" style=""visibility: hidden; display: none;""></iframe>', '<iframe height=""90"" title=""advertisement"" width=""970"" style=""display: block; border: none; margin: 0px;""></iframe>', '<iframe src=""https://aax-eu.amazon-adsystem.com/s/iu3?cm3ppd=1&amp;d=dtb-pub&amp;csif=t&amp;dl=gg_n-mediagrid_n-index_n-minuteMedia_rx_n-MediaNet_ox-db5_n-undertone_n-sharethrough_n-onetag_pm-db5_ym_rbd_n-nativo_an-db5_3lift"" style=""display: none;""></iframe>', '<iframe src=""https://gum.criteo.com/syncframe?origin=publishertag&amp;topUrl=weather.com#{&quot;lwid&quot;:{&quot;origin&quot;:0},&quot;bundle&quot;:{&quot;origin&quot;:0},&quot;optout&quot;:{&quot;value&quot;:false,&quot;origin&quot;:0},&quot;tld&quot;:&quot;weather.com&quot;,&quot;topUrl&quot;:&quot;weather.com&quot;,&quot;version&quot;:152,&quot;cw&quot;:true,&quot;lsw&quot;:true,&quot;origin&quot;:&quot;publishertag&quot;,&quot;requestId&quot;:&quot;0.4142954759372981&quot;}"" width=""0"" height=""0"" frameborder=""0"" sandbox=""allow-scripts allow-same-origin"" title=""Criteo GUM iframe"" style=""border-width: 0px; margin: 0px; display: none;""></iframe>', '<iframe class=""newsroom-hidden"" name=""tb-newsroom-transportFrame"" width=""0"" height=""0"" id=""F2srttg"" style=""display: none;""></iframe>', '<iframe src=""https://www.google.com/recaptcha/api2/aframe"" width=""0"" height=""0"" style=""display: none;""></iframe>', '<iframe sandbox=""allow-scripts allow-same-origin"" id=""215a9a32d53a5af"" frameborder=""0"" allowtransparency=""true"" marginheight=""0"" marginwidth=""0"" width=""0"" hspace=""0"" vspace=""0"" height=""0"" style=""height:0px;width:0px;display:none;"" scrolling=""no"" src=""https://ads.pubmatic.com/AdServer/js/user_sync.html?kdntuid=1&amp;p=159423&amp;us_privacy=1---"">\n    </iframe>', '<iframe sandbox=""allow-scripts allow-same-origin"" id=""228979a33f99236"" frameborder=""0"" allowtransparency=""true"" marginheight=""0"" marginwidth=""0"" width=""0"" hspace=""0"" vspace=""0"" height=""0"" style=""height:0px;width:0px;display:none;"" scrolling=""no"" src=""https://weatherus-d.openx.net/w/1.0/pd?us_privacy=1---"">\n    </iframe>', '<iframe sandbox=""allow-scripts allow-same-origin"" id=""23b82f3ed7998dd"" frameborder=""0"" allowtransparency=""true"" marginheight=""0"" marginwidth=""0"" width=""0"" hspace=""0"" vspace=""0"" height=""0"" style=""height:0px;width:0px;display:none;"" scrolling=""no"" src=""https://eus.rubiconproject.com/usync.html?us_privacy=1---"">\n    </iframe>', '<iframe sandbox=""allow-scripts allow-same-origin"" id=""246d2b6eb8fbd7a"" frameborder=""0"" allowtransparency=""true"" marginheight=""0"" marginwidth=""0"" width=""0"" hspace=""0"" vspace=""0"" height=""0"" style=""height:0px;width:0px;display:none;"" scrolling=""no"" src=""https://js-sec.indexww.com/um/ixmatch.html"">\n    </iframe>', '<iframe sandbox=""allow-scripts allow-same-origin"" id=""251ebb47977efac"" frameborder=""0"" allowtransparency=""true"" marginheight=""0"" marginwidth=""0"" width=""0"" hspace=""0"" vspace=""0"" height=""0"" style=""height:0px;width:0px;display:none;"" scrolling=""no"" src=""https://eb2.3lift.com/sync?us_privacy=1---&amp;"">\n    </iframe>']"
weather ±Weather±Chrome±2024-03-25 05:16:20±Yes±15±9±9±"['<iframe id=""google_ads_iframe_/7646/web_weather_intl/local_forecasts/today_2"" name=""google_ads_iframe_/7646/web_weather_intl/local_forecasts/today_2"" title=""3rd party ad content"" width=""300"" height=""600"" scrolling=""no"" marginwidth=""0"" marginheight=""0"" frameborder=""0"" aria-label=""Advertisement"" tabindex=""0"" data-load-complete=""true"" data-google-container-id=""4"" style=""border: 0px; vertical-align: bottom;""></iframe>', '<iframe src=""https://gum.criteo.com/syncframe?origin=publishertagids&amp;topUrl=weather.com#{&quot;lwid&quot;:{&quot;origin&quot;:0},&quot;bundle&quot;:{&quot;origin&quot;:0},&quot;optout&quot;:{&quot;value&quot;:false,&quot;origin&quot;:0},&quot;tld&quot;:&quot;weather.com&quot;,&quot;topUrl&quot;:&quot;weather.com&quot;,&quot;version&quot;:152,&quot;cw&quot;:true,&quot;lsw&quot;:true,&quot;origin&quot;:&quot;publishertagids&quot;,&quot;requestId&quot;:&quot;0.8496096736465792&quot;}"" width=""0"" height=""0"" frameborder=""0"" sandbox=""allow-scripts allow-same-origin"" title=""Criteo GUM iframe"" style=""border-width: 0px; margin: 0px; display: none;""></iframe>', '<iframe src=""https://bfbccb0f1d6fe86a1bb69a97025ca0e4.safeframe.googlesyndication.com/safeframe/1-0-40/html/container.html"" style=""visibility: hidden; display: none;""></iframe>', '<iframe src=""https://gum.criteo.com/syncframe?origin=publishertag&amp;topUrl=weather.com#{&quot;lwid&quot;:{&quot;origin&quot;:0},&quot;bundle&quot;:{&quot;value&quot;:&quot;R8XaYV9hRlglMkJKNWNiODFMRnM3cU5CRTVCT0Q1R2p5MTRKSUNzbkJET1o5UU1rOFNtS0hlZGRUbGdoU09UdDF0SXZ1S3UlMkYwRUtOeExLU0w2a2slMkJVbDJYYkQyZzclMkJMUGx6WGM1ekE3YzBSV25zNmVlN2tmMFFDJTJCcnB0QzY0dXdlUTNHSURYWXA4OEc3JTJGS2o3cG5jUTJ4eHNURnclM0QlM0Q&quot;,&quot;origin&quot;:3},&quot;optout&quot;:{&quot;value&quot;:false,&quot;origin&quot;:0},&quot;tld&quot;:&quot;weather.com&quot;,&quot;topUrl&quot;:&quot;weather.com&quot;,&quot;version&quot;:152,&quot;cw&quot;:true,&quot;lsw&quot;:true,&quot;origin&quot;:&quot;publishertag&quot;,&quot;requestId&quot;:&quot;0.3359661405530814&quot;}"" width=""0"" height=""0"" frameborder=""0"" sandbox=""allow-scripts allow-same-origin"" title=""Criteo GUM iframe"" style=""border-width: 0px; margin: 0px; display: none;""></iframe>', '<iframe sandbox=""allow-scripts allow-same-origin"" id=""2191f4060c5f513"" frameborder=""0"" allowtransparency=""true"" marginheight=""0"" marginwidth=""0"" width=""0"" hspace=""0"" vspace=""0"" height=""0"" style=""height:0px;width:0px;display:none;"" scrolling=""no"" src=""https://eb2.3lift.com/sync?us_privacy=1---&amp;"">\n    </iframe>', '<iframe sandbox=""allow-scripts allow-same-origin"" id=""22342371537c06a"" frameborder=""0"" allowtransparency=""true"" marginheight=""0"" marginwidth=""0"" width=""0"" hspace=""0"" vspace=""0"" height=""0"" style=""height:0px;width:0px;display:none;"" scrolling=""no"" src=""https://ads.pubmatic.com/AdServer/js/user_sync.html?kdntuid=1&amp;p=159423&amp;us_privacy=1---"">\n    </iframe>', '<iframe sandbox=""allow-scripts allow-same-origin"" id=""23bfce8e3433571"" frameborder=""0"" allowtransparency=""true"" marginheight=""0"" marginwidth=""0"" width=""0"" hspace=""0"" vspace=""0"" height=""0"" style=""height:0px;width:0px;display:none;"" scrolling=""no"" src=""https://eus.rubiconproject.com/usync.html?us_privacy=1---"">\n    </iframe>', '<iframe sandbox=""allow-scripts allow-same-origin"" id=""2495baac3cae2d"" frameborder=""0"" allowtransparency=""true"" marginheight=""0"" marginwidth=""0"" width=""0"" hspace=""0"" vspace=""0"" height=""0"" style=""height:0px;width:0px;display:none;"" scrolling=""no"" src=""https://weatherus-d.openx.net/w/1.0/pd?us_privacy=1---"">\n    </iframe>', '<iframe sandbox=""allow-scripts allow-same-origin"" id=""2518e35a652edae"" frameborder=""0"" allowtransparency=""true"" marginheight=""0"" marginwidth=""0"" width=""0"" hspace=""0"" vspace=""0"" height=""0"" style=""height:0px;width:0px;display:none;"" scrolling=""no"" src=""https://js-sec.indexww.com/um/ixmatch.html"">\n    </iframe>']"±"['<iframe id=""google_ads_iframe_/7646/web_weather_intl/local_forecasts/today_2"" name=""google_ads_iframe_/7646/web_weather_intl/local_forecasts/today_2"" title=""3rd party ad content"" width=""300"" height=""250"" scrolling=""no"" marginwidth=""0"" marginheight=""0"" frameborder=""0"" aria-label=""Advertisement"" tabindex=""0"" data-load-complete=""true"" data-google-container-id=""4"" style=""border: 0px; vertical-align: bottom;""></iframe>', '<iframe src=""https://0f23654baec4ac8ccc77e7ef5a5a697e.safeframe.googlesyndication.com/safeframe/1-0-40/html/container.html"" style=""visibility: hidden; display: none;""></iframe>', '<iframe src=""https://gum.criteo.com/syncframe?origin=publishertag&amp;topUrl=weather.com#{&quot;lwid&quot;:{&quot;origin&quot;:0},&quot;bundle&quot;:{&quot;origin&quot;:0},&quot;optout&quot;:{&quot;value&quot;:false,&quot;origin&quot;:0},&quot;tld&quot;:&quot;weather.com&quot;,&quot;topUrl&quot;:&quot;weather.com&quot;,&quot;version&quot;:152,&quot;cw&quot;:true,&quot;lsw&quot;:true,&quot;origin&quot;:&quot;publishertag&quot;,&quot;requestId&quot;:&quot;0.4142954759372981&quot;}"" width=""0"" height=""0"" frameborder=""0"" sandbox=""allow-scripts allow-same-origin"" title=""Criteo GUM iframe"" style=""border-width: 0px; margin: 0px; display: none;""></iframe>', '<iframe class=""newsroom-hidden"" name=""tb-newsroom-transportFrame"" width=""0"" height=""0"" id=""F2srttg"" style=""display: none;""></iframe>', '<iframe sandbox=""allow-scripts allow-same-origin"" id=""215a9a32d53a5af"" frameborder=""0"" allowtransparency=""true"" marginheight=""0"" marginwidth=""0"" width=""0"" hspace=""0"" vspace=""0"" height=""0"" style=""height:0px;width:0px;display:none;"" scrolling=""no"" src=""https://ads.pubmatic.com/AdServer/js/user_sync.html?kdntuid=1&amp;p=159423&amp;us_privacy=1---"">\\n    </iframe>', '<iframe sandbox=""allow-scripts allow-same-origin"" id=""228979a33f99236"" frameborder=""0"" allowtransparency=""true"" marginheight=""0"" marginwidth=""0"" width=""0"" hspace=""0"" vspace=""0"" height=""0"" style=""height:0px;width:0px;display:none;"" scrolling=""no"" src=""https://weatherus-d.openx.net/w/1.0/pd?us_privacy=1---"">\\n    </iframe>', '<iframe sandbox=""allow-scripts allow-same-origin"" id=""23b82f3ed7998dd"" frameborder=""0"" allowtransparency=""true"" marginheight=""0"" marginwidth=""0"" width=""0"" hspace=""0"" vspace=""0"" height=""0"" style=""height:0px;width:0px;display:none;"" scrolling=""no"" src=""https://eus.rubiconproject.com/usync.html?us_privacy=1---"">\\n    </iframe>', '<iframe sandbox=""allow-scripts allow-same-origin"" id=""246d2b6eb8fbd7a"" frameborder=""0"" allowtransparency=""true"" marginheight=""0"" marginwidth=""0"" width=""0"" hspace=""0"" vspace=""0"" height=""0"" style=""height:0px;width:0px;display:none;"" scrolling=""no"" src=""https://js-sec.indexww.com/um/ixmatch.html"">\\n    </iframe>', '<iframe sandbox=""allow-scripts allow-same-origin"" id=""251ebb47977efac"" frameborder=""0"" allowtransparency=""true"" marginheight=""0"" marginwidth=""0"" width=""0"" hspace=""0"" vspace=""0"" height=""0"" style=""height:0px;width:0px;display:none;"" scrolling=""no"" src=""https://eb2.3lift.com/sync?us_privacy=1---&amp;"">\\n    </iframe>']"±"['<iframe id=""google_ads_iframe_/7646/web_weather_intl/local_forecasts/today_1"" name=""google_ads_iframe_/7646/web_weather_intl/local_forecasts/today_1"" title=""3rd party ad content"" width=""970"" height=""250"" scrolling=""no"" marginwidth=""0"" marginheight=""0"" frameborder=""0"" aria-label=""Advertisement"" tabindex=""0"" data-load-complete=""true"" data-google-container-id=""3"" style=""border: 0px; vertical-align: bottom;""></iframe>', '<iframe id=""google_ads_iframe_/7646/web_weather_intl/local_forecasts/today_2"" name=""google_ads_iframe_/7646/web_weather_intl/local_forecasts/today_2"" title=""3rd party ad content"" width=""300"" height=""600"" scrolling=""no"" marginwidth=""0"" marginheight=""0"" frameborder=""0"" aria-label=""Advertisement"" tabindex=""0"" data-load-complete=""true"" data-google-container-id=""4"" style=""border: 0px; vertical-align: bottom;""></iframe>', '<iframe id=""google_ads_iframe_/7646/web_weather_intl/local_forecasts/today_3"" name=""google_ads_iframe_/7646/web_weather_intl/local_forecasts/today_3"" title=""3rd party ad content"" width=""300"" height=""250"" scrolling=""no"" marginwidth=""0"" marginheight=""0"" frameborder=""0"" aria-label=""Advertisement"" tabindex=""0"" data-load-complete=""true"" data-google-container-id=""5"" style=""border: 0px; vertical-align: bottom;""></iframe>', '<iframe name=""cnftComm"" style=""display: none; position: fixed; left: -999px; top: -999px; width: 0px; height: 0px;""></iframe>', '<iframe src=""https://gum.criteo.com/syncframe?origin=publishertagids&amp;topUrl=weather.com#{&quot;lwid&quot;:{&quot;origin&quot;:0},&quot;bundle&quot;:{&quot;origin&quot;:0},&quot;optout&quot;:{&quot;value&quot;:false,&quot;origin&quot;:0},&quot;tld&quot;:&quot;weather.com&quot;,&quot;topUrl&quot;:&quot;weather.com&quot;,&quot;version&quot;:152,&quot;cw&quot;:true,&quot;lsw&quot;:true,&quot;origin&quot;:&quot;publishertagids&quot;,&quot;requestId&quot;:&quot;0.8496096736465792&quot;}"" width=""0"" height=""0"" frameborder=""0"" sandbox=""allow-scripts allow-same-origin"" title=""Criteo GUM iframe"" style=""border-width: 0px; margin: 0px; display: none;""></iframe>', '<iframe src=""https://bfbccb0f1d6fe86a1bb69a97025ca0e4.safeframe.googlesyndication.com/safeframe/1-0-40/html/container.html"" style=""visibility: hidden; display: none;""></iframe>', '<iframe height=""90"" title=""advertisement"" width=""970"" style=""display: block; border: none; margin: 0px;""></iframe>', '<iframe src=""https://aax-eu.amazon-adsystem.com/s/iu3?cm3ppd=1&amp;d=dtb-pub&amp;csif=t&amp;dl=gg_n-mediagrid_n-index_n-minuteMedia_rx_n-MediaNet_ox-db5_n-undertone_n-sharethrough_n-onetag_pm-db5_ym_rbd_n-nativo_an-db5_3lift"" style=""display: none;""></iframe>', '<iframe src=""https://gum.criteo.com/syncframe?origin=publishertag&amp;topUrl=weather.com#{&quot;lwid&quot;:{&quot;origin&quot;:0},&quot;bundle&quot;:{&quot;value&quot;:&quot;R8XaYV9hRlglMkJKNWNiODFMRnM3cU5CRTVCT0Q1R2p5MTRKSUNzbkJET1o5UU1rOFNtS0hlZGRUbGdoU09UdDF0SXZ1S3UlMkYwRUtOeExLU0w2a2slMkJVbDJYYkQyZzclMkJMUGx6WGM1ekE3YzBSV25zNmVlN2tmMFFDJTJCcnB0QzY0dXdlUTNHSURYWXA4OEc3JTJGS2o3cG5jUTJ4eHNURnclM0QlM0Q&quot;,&quot;origin&quot;:3},&quot;optout&quot;:{&quot;value&quot;:false,&quot;origin&quot;:0},&quot;tld&quot;:&quot;weather.com&quot;,&quot;topUrl&quot;:&quot;weather.com&quot;,&quot;version&quot;:152,&quot;cw&quot;:true,&quot;lsw&quot;:true,&quot;origin&quot;:&quot;publishertag&quot;,&quot;requestId&quot;:&quot;0.3359661405530814&quot;}"" width=""0"" height=""0"" frameborder=""0"" sandbox=""allow-scripts allow-same-origin"" title=""Criteo GUM iframe"" style=""border-width: 0px; margin: 0px; display: none;""></iframe>', '<iframe src=""https://www.google.com/recaptcha/api2/aframe"" width=""0"" height=""0"" style=""display: none;""></iframe>', '<iframe sandbox=""allow-scripts allow-same-origin"" id=""2191f4060c5f513"" frameborder=""0"" allowtransparency=""true"" marginheight=""0"" marginwidth=""0"" width=""0"" hspace=""0"" vspace=""0"" height=""0"" style=""height:0px;width:0px;display:none;"" scrolling=""no"" src=""https://eb2.3lift.com/sync?us_privacy=1---&amp;"">\n    </iframe>', '<iframe sandbox=""allow-scripts allow-same-origin"" id=""22342371537c06a"" frameborder=""0"" allowtransparency=""true"" marginheight=""0"" marginwidth=""0"" width=""0"" hspace=""0"" vspace=""0"" height=""0"" style=""height:0px;width:0px;display:none;"" scrolling=""no"" src=""https://ads.pubmatic.com/AdServer/js/user_sync.html?kdntuid=1&amp;p=159423&amp;us_privacy=1---"">\n    </iframe>', '<iframe sandbox=""allow-scripts allow-same-origin"" id=""23bfce8e3433571"" frameborder=""0"" allowtransparency=""true"" marginheight=""0"" marginwidth=""0"" width=""0"" hspace=""0"" vspace=""0"" height=""0"" style=""height:0px;width:0px;display:none;"" scrolling=""no"" src=""https://eus.rubiconproject.com/usync.html?us_privacy=1---"">\n    </iframe>', '<iframe sandbox=""allow-scripts allow-same-origin"" id=""2495baac3cae2d"" frameborder=""0"" allowtransparency=""true"" marginheight=""0"" marginwidth=""0"" width=""0"" hspace=""0"" vspace=""0"" height=""0"" style=""height:0px;width:0px;display:none;"" scrolling=""no"" src=""https://weatherus-d.openx.net/w/1.0/pd?us_privacy=1---"">\n    </iframe>', '<iframe sandbox=""allow-scripts allow-same-origin"" id=""2518e35a652edae"" frameborder=""0"" allowtransparency=""true"" marginheight=""0"" marginwidth=""0"" width=""0"" hspace=""0"" vspace=""0"" height=""0"" style=""height:0px;width:0px;display:none;"" scrolling=""no"" src=""https://js-sec.indexww.com/um/ixmatch.html"">\n    </iframe>']"
