Website±Category±Browser±Time±Modified±Num Iframes±Num New Iframes±Num Removed Iframes±New Iframes±Removed Iframes±Iframes
goojara ±Entertainment±Chrome±2024-03-25 04:58:06±None±0±None±None±None±None±[]
goojara ±Entertainment±Chrome±2024-03-25 05:13:31±None±[]±None±None±None±None±[]
goojara ±Entertainment±Chrome±2024-03-25 05:23:44±None±[]±None±None±None±None±[]
goojara ±Entertainment±Chrome±2024-03-26 05:04:51±None±[]±None±None±None±None±[]
goojara ±Entertainment±Chrome±2024-03-26 05:14:51±None±[]±None±None±None±None±[]
goojara ±Entertainment±Chrome±2024-03-26 05:24:03±None±[]±None±None±None±None±[]
goojara ±Entertainment±Chrome±2024-03-27 04:44:06±None±[]±None±None±None±None±[]
goojara ±Entertainment±Chrome±2024-03-27 04:54:04±None±[]±None±None±None±None±[]
goojara ±Entertainment±Chrome±2024-03-27 05:04:14±None±[]±None±None±None±None±[]
