Website±Category±Browser±Time±Modified±Num Iframes±Num New Iframes±Num Removed Iframes±New Iframes±Removed Iframes±Iframes
bbc ±News±Chrome±2024-03-25 04:54:49±None±8±None±None±None±None±"['<iframe name=""edr_l_first"" id=""edr_l_first"" frameborder=""0"" src=""https://edigitalsurvey.com/l.php?id=INS-vt29-666188954&amp;v=7291&amp;x=1470&amp;y=956&amp;d=30&amp;c=null&amp;ck=1&amp;p=%2F&amp;ref=https%3A%2F%2Fwww.bbc.co.uk%2F&amp;fu=https%3A%2F%2Fwww.bbc.com%2F&amp;xdm=edr&amp;xdm_o=https%3A%2F%2Fwww.bbc.com&amp;xdm_c=edr0"" scrolling=""no""></iframe>', '<iframe name=""__tcfapiLocator"" style=""display: none;""></iframe>', '<iframe name=""__uspapiLocator"" style=""display: none;""></iframe>', '<iframe name=""__gppLocator"" style=""display: none;""></iframe>', '<iframe src=""https://a4621041136.cdn.optimizely.com/client_storage/a4621041136.html"" hidden="""" tabindex=""-1"" title=""Optimizely Internal Frame"" height=""0"" width=""0"" style=""display: none;""></iframe>', '<iframe src=""https://dd425046b1c1efd983236910572b7215.safeframe.googlesyndication.com/safeframe/1-0-40/html/container.html"" style=""visibility: hidden; display: none;""></iframe>', '<iframe src=""https://tpc.googlesyndication.com/sodar/sodar2/225/runner.html"" width=""0"" height=""0"" style=""display: none;""></iframe>', '<iframe src=""https://www.google.com/recaptcha/api2/aframe"" width=""0"" height=""0"" style=""display: none;""></iframe>']"
bbc ±News±Chrome±2024-03-25 05:10:01±Yes±6±2±4±"['<iframe id=""google_ads_iframe_/4817/bbccom/home/home/index/top_0"" name=""google_ads_iframe_/4817/bbccom/home/home/index/top_0"" title=""3rd party ad content"" width=""970"" height=""250"" scrolling=""no"" marginwidth=""0"" marginheight=""0"" frameborder=""0"" aria-label=""Advertisement"" tabindex=""-1"" data-load-complete=""true"" data-google-container-id=""2"" style=""border: 0px; vertical-align: bottom;"" data-integralas-id-ca8f8d17-7b80-89f1-e6f7-5df6a1790073=""""></iframe>', '<iframe src=""https://c172c7aaf8b46307a3db72dd183911c1.safeframe.googlesyndication.com/safeframe/1-0-40/html/container.html"" style=""visibility: hidden; display: none;""></iframe>']"±"['<iframe name=""edr_l_first"" id=""edr_l_first"" frameborder=""0"" src=""https://edigitalsurvey.com/l.php?id=INS-vt29-666188954&amp;v=7291&amp;x=1470&amp;y=956&amp;d=30&amp;c=null&amp;ck=1&amp;p=%2F&amp;ref=https%3A%2F%2Fwww.bbc.co.uk%2F&amp;fu=https%3A%2F%2Fwww.bbc.com%2F&amp;xdm=edr&amp;xdm_o=https%3A%2F%2Fwww.bbc.com&amp;xdm_c=edr0"" scrolling=""no""></iframe>', '<iframe src=""https://dd425046b1c1efd983236910572b7215.safeframe.googlesyndication.com/safeframe/1-0-40/html/container.html"" style=""visibility: hidden; display: none;""></iframe>', '<iframe src=""https://tpc.googlesyndication.com/sodar/sodar2/225/runner.html"" width=""0"" height=""0"" style=""display: none;""></iframe>', '<iframe src=""https://www.google.com/recaptcha/api2/aframe"" width=""0"" height=""0"" style=""display: none;""></iframe>']"±"['<iframe id=""google_ads_iframe_/4817/bbccom/home/home/index/top_0"" name=""google_ads_iframe_/4817/bbccom/home/home/index/top_0"" title=""3rd party ad content"" width=""970"" height=""250"" scrolling=""no"" marginwidth=""0"" marginheight=""0"" frameborder=""0"" aria-label=""Advertisement"" tabindex=""-1"" data-load-complete=""true"" data-google-container-id=""2"" style=""border: 0px; vertical-align: bottom;"" data-integralas-id-ca8f8d17-7b80-89f1-e6f7-5df6a1790073=""""></iframe>', '<iframe name=""__tcfapiLocator"" style=""display: none;""></iframe>', '<iframe name=""__uspapiLocator"" style=""display: none;""></iframe>', '<iframe name=""__gppLocator"" style=""display: none;""></iframe>', '<iframe src=""https://a4621041136.cdn.optimizely.com/client_storage/a4621041136.html"" hidden="""" tabindex=""-1"" title=""Optimizely Internal Frame"" height=""0"" width=""0"" style=""display: none;""></iframe>', '<iframe src=""https://c172c7aaf8b46307a3db72dd183911c1.safeframe.googlesyndication.com/safeframe/1-0-40/html/container.html"" style=""visibility: hidden; display: none;""></iframe>']"
bbc ±News±Chrome±2024-03-25 05:20:51±Yes±6±2±2±"['<iframe src=""https://f799402638384619b0caf7ddd2a90173.safeframe.googlesyndication.com/safeframe/1-0-40/html/container.html"" style=""visibility: hidden; display: none;""></iframe>', '<iframe src=""https://www.google.com/recaptcha/api2/aframe"" width=""0"" height=""0"" style=""display: none;""></iframe>']"±"['<iframe id=""google_ads_iframe_/4817/bbccom/home/home/index/top_0"" name=""google_ads_iframe_/4817/bbccom/home/home/index/top_0"" title=""3rd party ad content"" width=""970"" height=""250"" scrolling=""no"" marginwidth=""0"" marginheight=""0"" frameborder=""0"" aria-label=""Advertisement"" tabindex=""-1"" data-load-complete=""true"" data-google-container-id=""2"" style=""border: 0px; vertical-align: bottom;"" data-integralas-id-ca8f8d17-7b80-89f1-e6f7-5df6a1790073=""""></iframe>', '<iframe src=""https://c172c7aaf8b46307a3db72dd183911c1.safeframe.googlesyndication.com/safeframe/1-0-40/html/container.html"" style=""visibility: hidden; display: none;""></iframe>']"±"['<iframe name=""__tcfapiLocator"" style=""display: none;""></iframe>', '<iframe name=""__uspapiLocator"" style=""display: none;""></iframe>', '<iframe name=""__gppLocator"" style=""display: none;""></iframe>', '<iframe src=""https://a4621041136.cdn.optimizely.com/client_storage/a4621041136.html"" hidden="""" tabindex=""-1"" title=""Optimizely Internal Frame"" height=""0"" width=""0"" style=""display: none;""></iframe>', '<iframe src=""https://f799402638384619b0caf7ddd2a90173.safeframe.googlesyndication.com/safeframe/1-0-40/html/container.html"" style=""visibility: hidden; display: none;""></iframe>', '<iframe src=""https://www.google.com/recaptcha/api2/aframe"" width=""0"" height=""0"" style=""display: none;""></iframe>']"
bbc ±News±Chrome±2024-03-26 05:01:19±Yes±7±3±2±"['<iframe name=""edr_l_first"" id=""edr_l_first"" frameborder=""0"" src=""https://edigitalsurvey.com/l.php?id=INS-vt29-666188954&amp;v=7291&amp;x=1470&amp;y=956&amp;d=30&amp;c=null&amp;ck=1&amp;p=%2F&amp;ref=https%3A%2F%2Fwww.bbc.co.uk%2F&amp;fu=https%3A%2F%2Fwww.bbc.com%2F&amp;xdm=edr&amp;xdm_o=https%3A%2F%2Fwww.bbc.com&amp;xdm_c=edr0"" scrolling=""no""></iframe>', '<iframe id=""google_ads_iframe_/4817/bbccom/home/home/index/top_0"" name=""google_ads_iframe_/4817/bbccom/home/home/index/top_0"" title=""3rd party ad content"" width=""970"" height=""250"" scrolling=""no"" marginwidth=""0"" marginheight=""0"" frameborder=""0"" aria-label=""Advertisement"" tabindex=""-1"" data-load-complete=""true"" data-google-container-id=""2"" style=""border: 0px; vertical-align: bottom;"" data-integralas-id-9de8f386-e876-542c-51ae-d356236938e6=""""></iframe>', '<iframe src=""https://8e8faee3f3ce4bfa48c32739d41d419d.safeframe.googlesyndication.com/safeframe/1-0-40/html/container.html"" style=""visibility: hidden; display: none;""></iframe>']"±"['<iframe src=""https://f799402638384619b0caf7ddd2a90173.safeframe.googlesyndication.com/safeframe/1-0-40/html/container.html"" style=""visibility: hidden; display: none;""></iframe>', '<iframe src=""https://www.google.com/recaptcha/api2/aframe"" width=""0"" height=""0"" style=""display: none;""></iframe>']"±"['<iframe name=""edr_l_first"" id=""edr_l_first"" frameborder=""0"" src=""https://edigitalsurvey.com/l.php?id=INS-vt29-666188954&amp;v=7291&amp;x=1470&amp;y=956&amp;d=30&amp;c=null&amp;ck=1&amp;p=%2F&amp;ref=https%3A%2F%2Fwww.bbc.co.uk%2F&amp;fu=https%3A%2F%2Fwww.bbc.com%2F&amp;xdm=edr&amp;xdm_o=https%3A%2F%2Fwww.bbc.com&amp;xdm_c=edr0"" scrolling=""no""></iframe>', '<iframe id=""google_ads_iframe_/4817/bbccom/home/home/index/top_0"" name=""google_ads_iframe_/4817/bbccom/home/home/index/top_0"" title=""3rd party ad content"" width=""970"" height=""250"" scrolling=""no"" marginwidth=""0"" marginheight=""0"" frameborder=""0"" aria-label=""Advertisement"" tabindex=""-1"" data-load-complete=""true"" data-google-container-id=""2"" style=""border: 0px; vertical-align: bottom;"" data-integralas-id-9de8f386-e876-542c-51ae-d356236938e6=""""></iframe>', '<iframe name=""__tcfapiLocator"" style=""display: none;""></iframe>', '<iframe name=""__uspapiLocator"" style=""display: none;""></iframe>', '<iframe name=""__gppLocator"" style=""display: none;""></iframe>', '<iframe src=""https://a4621041136.cdn.optimizely.com/client_storage/a4621041136.html"" hidden="""" tabindex=""-1"" title=""Optimizely Internal Frame"" height=""0"" width=""0"" style=""display: none;""></iframe>', '<iframe src=""https://8e8faee3f3ce4bfa48c32739d41d419d.safeframe.googlesyndication.com/safeframe/1-0-40/html/container.html"" style=""visibility: hidden; display: none;""></iframe>']"
bbc ±News±Chrome±2024-03-26 05:11:53±Yes±7±3±3±"['<iframe id=""google_ads_iframe_/4817/bbccom/home/home/index/top_0"" name=""google_ads_iframe_/4817/bbccom/home/home/index/top_0"" title=""3rd party ad content"" width=""970"" height=""250"" scrolling=""no"" marginwidth=""0"" marginheight=""0"" frameborder=""0"" aria-label=""Advertisement"" tabindex=""-1"" data-load-complete=""true"" data-google-container-id=""2"" style=""border: 0px; vertical-align: bottom;"" data-integralas-id-b2e550f8-c0e5-ef31-2fbb-2a10f64c93b8=""""></iframe>', '<iframe src=""https://184f4d9fa3bc4e3e4e651add08d9818b.safeframe.googlesyndication.com/safeframe/1-0-40/html/container.html"" style=""visibility: hidden; display: none;""></iframe>', '<iframe src=""https://www.google.com/recaptcha/api2/aframe"" width=""0"" height=""0"" style=""display: none;""></iframe>']"±"['<iframe name=""edr_l_first"" id=""edr_l_first"" frameborder=""0"" src=""https://edigitalsurvey.com/l.php?id=INS-vt29-666188954&amp;v=7291&amp;x=1470&amp;y=956&amp;d=30&amp;c=null&amp;ck=1&amp;p=%2F&amp;ref=https%3A%2F%2Fwww.bbc.co.uk%2F&amp;fu=https%3A%2F%2Fwww.bbc.com%2F&amp;xdm=edr&amp;xdm_o=https%3A%2F%2Fwww.bbc.com&amp;xdm_c=edr0"" scrolling=""no""></iframe>', '<iframe id=""google_ads_iframe_/4817/bbccom/home/home/index/top_0"" name=""google_ads_iframe_/4817/bbccom/home/home/index/top_0"" title=""3rd party ad content"" width=""970"" height=""250"" scrolling=""no"" marginwidth=""0"" marginheight=""0"" frameborder=""0"" aria-label=""Advertisement"" tabindex=""-1"" data-load-complete=""true"" data-google-container-id=""2"" style=""border: 0px; vertical-align: bottom;"" data-integralas-id-9de8f386-e876-542c-51ae-d356236938e6=""""></iframe>', '<iframe src=""https://8e8faee3f3ce4bfa48c32739d41d419d.safeframe.googlesyndication.com/safeframe/1-0-40/html/container.html"" style=""visibility: hidden; display: none;""></iframe>']"±"['<iframe id=""google_ads_iframe_/4817/bbccom/home/home/index/top_0"" name=""google_ads_iframe_/4817/bbccom/home/home/index/top_0"" title=""3rd party ad content"" width=""970"" height=""250"" scrolling=""no"" marginwidth=""0"" marginheight=""0"" frameborder=""0"" aria-label=""Advertisement"" tabindex=""-1"" data-load-complete=""true"" data-google-container-id=""2"" style=""border: 0px; vertical-align: bottom;"" data-integralas-id-b2e550f8-c0e5-ef31-2fbb-2a10f64c93b8=""""></iframe>', '<iframe name=""__tcfapiLocator"" style=""display: none;""></iframe>', '<iframe name=""__uspapiLocator"" style=""display: none;""></iframe>', '<iframe name=""__gppLocator"" style=""display: none;""></iframe>', '<iframe src=""https://a4621041136.cdn.optimizely.com/client_storage/a4621041136.html"" hidden="""" tabindex=""-1"" title=""Optimizely Internal Frame"" height=""0"" width=""0"" style=""display: none;""></iframe>', '<iframe src=""https://184f4d9fa3bc4e3e4e651add08d9818b.safeframe.googlesyndication.com/safeframe/1-0-40/html/container.html"" style=""visibility: hidden; display: none;""></iframe>', '<iframe src=""https://www.google.com/recaptcha/api2/aframe"" width=""0"" height=""0"" style=""display: none;""></iframe>']"
bbc ±News±Chrome±2024-03-26 05:20:57±Yes±6±1±2±"['<iframe src=""https://451b55e47fb4ae21cdba81c7a7ca3323.safeframe.googlesyndication.com/safeframe/1-0-40/html/container.html"" style=""visibility: hidden; display: none;""></iframe>']"±"['<iframe id=""google_ads_iframe_/4817/bbccom/home/home/index/top_0"" name=""google_ads_iframe_/4817/bbccom/home/home/index/top_0"" title=""3rd party ad content"" width=""970"" height=""250"" scrolling=""no"" marginwidth=""0"" marginheight=""0"" frameborder=""0"" aria-label=""Advertisement"" tabindex=""-1"" data-load-complete=""true"" data-google-container-id=""2"" style=""border: 0px; vertical-align: bottom;"" data-integralas-id-b2e550f8-c0e5-ef31-2fbb-2a10f64c93b8=""""></iframe>', '<iframe src=""https://184f4d9fa3bc4e3e4e651add08d9818b.safeframe.googlesyndication.com/safeframe/1-0-40/html/container.html"" style=""visibility: hidden; display: none;""></iframe>']"±"['<iframe name=""__tcfapiLocator"" style=""display: none;""></iframe>', '<iframe name=""__uspapiLocator"" style=""display: none;""></iframe>', '<iframe name=""__gppLocator"" style=""display: none;""></iframe>', '<iframe src=""https://a4621041136.cdn.optimizely.com/client_storage/a4621041136.html"" hidden="""" tabindex=""-1"" title=""Optimizely Internal Frame"" height=""0"" width=""0"" style=""display: none;""></iframe>', '<iframe src=""https://451b55e47fb4ae21cdba81c7a7ca3323.safeframe.googlesyndication.com/safeframe/1-0-40/html/container.html"" style=""visibility: hidden; display: none;""></iframe>', '<iframe src=""https://www.google.com/recaptcha/api2/aframe"" width=""0"" height=""0"" style=""display: none;""></iframe>']"
bbc ±News±Chrome±2024-03-27 04:40:22±Yes±6±1±1±"['<iframe src=""https://d9c31406f807dccdb0b2201080b463ed.safeframe.googlesyndication.com/safeframe/1-0-40/html/container.html"" style=""visibility: hidden; display: none;""></iframe>']"±"['<iframe src=""https://451b55e47fb4ae21cdba81c7a7ca3323.safeframe.googlesyndication.com/safeframe/1-0-40/html/container.html"" style=""visibility: hidden; display: none;""></iframe>']"±"['<iframe src=""https://a4621041136.cdn.optimizely.com/client_storage/a4621041136.html"" hidden="""" tabindex=""-1"" title=""Optimizely Internal Frame"" height=""0"" width=""0"" style=""display: none;""></iframe>', '<iframe name=""__tcfapiLocator"" style=""display: none;""></iframe>', '<iframe name=""__uspapiLocator"" style=""display: none;""></iframe>', '<iframe name=""__gppLocator"" style=""display: none;""></iframe>', '<iframe src=""https://d9c31406f807dccdb0b2201080b463ed.safeframe.googlesyndication.com/safeframe/1-0-40/html/container.html"" style=""visibility: hidden; display: none;""></iframe>', '<iframe src=""https://www.google.com/recaptcha/api2/aframe"" width=""0"" height=""0"" style=""display: none;""></iframe>']"
bbc ±News±Chrome±2024-03-27 04:50:58±Yes±6±1±1±"['<iframe src=""https://0fe418ef103c29d43c328f0d57818d20.safeframe.googlesyndication.com/safeframe/1-0-40/html/container.html"" style=""visibility: hidden; display: none;""></iframe>']"±"['<iframe src=""https://d9c31406f807dccdb0b2201080b463ed.safeframe.googlesyndication.com/safeframe/1-0-40/html/container.html"" style=""visibility: hidden; display: none;""></iframe>']"±"['<iframe name=""__tcfapiLocator"" style=""display: none;""></iframe>', '<iframe name=""__uspapiLocator"" style=""display: none;""></iframe>', '<iframe name=""__gppLocator"" style=""display: none;""></iframe>', '<iframe src=""https://a4621041136.cdn.optimizely.com/client_storage/a4621041136.html"" hidden="""" tabindex=""-1"" title=""Optimizely Internal Frame"" height=""0"" width=""0"" style=""display: none;""></iframe>', '<iframe src=""https://0fe418ef103c29d43c328f0d57818d20.safeframe.googlesyndication.com/safeframe/1-0-40/html/container.html"" style=""visibility: hidden; display: none;""></iframe>', '<iframe src=""https://www.google.com/recaptcha/api2/aframe"" width=""0"" height=""0"" style=""display: none;""></iframe>']"
bbc ±News±Chrome±2024-03-27 05:01:00±Yes±6±2±2±"['<iframe name=""edr_l_first"" id=""edr_l_first"" frameborder=""0"" src=""https://edigitalsurvey.com/l.php?id=INS-vt29-666188954&amp;v=7291&amp;x=1470&amp;y=956&amp;d=30&amp;c=null&amp;ck=1&amp;p=%2F&amp;ref=https%3A%2F%2Fwww.bbc.co.uk%2F&amp;fu=https%3A%2F%2Fwww.bbc.com%2F&amp;xdm=edr&amp;xdm_o=https%3A%2F%2Fwww.bbc.com&amp;xdm_c=edr0"" scrolling=""no""></iframe>', '<iframe src=""https://dab6272d457fd2dca7f97c8ac1426a3a.safeframe.googlesyndication.com/safeframe/1-0-40/html/container.html"" style=""visibility: hidden; display: none;""></iframe>']"±"['<iframe src=""https://0fe418ef103c29d43c328f0d57818d20.safeframe.googlesyndication.com/safeframe/1-0-40/html/container.html"" style=""visibility: hidden; display: none;""></iframe>', '<iframe src=""https://www.google.com/recaptcha/api2/aframe"" width=""0"" height=""0"" style=""display: none;""></iframe>']"±"['<iframe name=""edr_l_first"" id=""edr_l_first"" frameborder=""0"" src=""https://edigitalsurvey.com/l.php?id=INS-vt29-666188954&amp;v=7291&amp;x=1470&amp;y=956&amp;d=30&amp;c=null&amp;ck=1&amp;p=%2F&amp;ref=https%3A%2F%2Fwww.bbc.co.uk%2F&amp;fu=https%3A%2F%2Fwww.bbc.com%2F&amp;xdm=edr&amp;xdm_o=https%3A%2F%2Fwww.bbc.com&amp;xdm_c=edr0"" scrolling=""no""></iframe>', '<iframe src=""https://a4621041136.cdn.optimizely.com/client_storage/a4621041136.html"" hidden="""" tabindex=""-1"" title=""Optimizely Internal Frame"" height=""0"" width=""0"" style=""display: none;""></iframe>', '<iframe name=""__tcfapiLocator"" style=""display: none;""></iframe>', '<iframe name=""__uspapiLocator"" style=""display: none;""></iframe>', '<iframe name=""__gppLocator"" style=""display: none;""></iframe>', '<iframe src=""https://dab6272d457fd2dca7f97c8ac1426a3a.safeframe.googlesyndication.com/safeframe/1-0-40/html/container.html"" style=""visibility: hidden; display: none;""></iframe>']"
