Website±Category±Browser±Time±Modified±Num Iframes±Num New Iframes±Num Removed Iframes±New Iframes±Removed Iframes±Iframes
typing ±Education±Chrome±2024-03-28 05:17:08±None±0±None±None±None±None±[]
typing ±Education±Chrome±2024-03-28 05:21:55±None±[]±None±None±None±None±[]
typing ±Education±Chrome±2024-03-28 05:27:34±None±[]±None±None±None±None±[]
typing ±Education±Chrome±2024-03-29 05:13:04±None±[]±None±None±None±None±[]
typing ±Education±Chrome±2024-03-29 05:18:06±None±[]±None±None±None±None±[]
typing ±Education±Chrome±2024-03-29 05:23:22±None±[]±None±None±None±None±[]
