Website±Category±Browser±Time±Modified±Num Iframes±Num New Iframes±Num Removed Iframes±New Iframes±Removed Iframes±Iframes
tjk ±Weather±Chrome±2024-03-28 05:32:18±None±0±None±None±None±None±[]
tjk ±Weather±Chrome±2024-03-28 05:36:41±None±[]±None±None±None±None±[]
tjk ±Weather±Chrome±2024-03-28 05:42:25±None±[]±None±None±None±None±[]
tjk ±Weather±Chrome±2024-03-29 05:28:01±None±[]±None±None±None±None±[]
tjk ±Weather±Chrome±2024-03-29 05:33:04±None±[]±None±None±None±None±[]
tjk ±Weather±Chrome±2024-03-29 05:37:43±None±[]±None±None±None±None±[]
