Website±Category±Browser±Time±Modified±Num Iframes±Num New Iframes±Num Removed Iframes±New Iframes±Removed Iframes±Iframes
weathernetwork ±Weather±Chrome±2024-03-28 05:33:37±None±0±None±None±None±None±[]
weathernetwork ±Weather±Chrome±2024-03-28 05:38:14±None±[]±None±None±None±None±[]
weathernetwork ±Weather±Chrome±2024-03-28 05:43:43±None±[]±None±None±None±None±[]
weathernetwork ±Weather±Chrome±2024-03-29 05:29:20±None±[]±None±None±None±None±[]
weathernetwork ±Weather±Chrome±2024-03-29 05:34:07±None±[]±None±None±None±None±[]
weathernetwork ±Weather±Chrome±2024-03-29 05:39:00±None±[]±None±None±None±None±[]
